date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,prcp_mm,etr_mm,eto_mm
2017-01-17,2017,1,17,38.8583333333,-107.5999999667,1751.5200195312,1.0796309408,-3.8874267578,5.7534118652,117.9033966064,0.3215979040,0.0000000000,1.3983412981,0.9712494612
2017-01-18,2017,1,18,38.8583333333,-107.5999999667,1751.5200195312,1.9044696120,-6.1634277344,6.4804016113,120.5886230469,0.3123850350,0.0000000000,1.9290893078,1.2696986198
2017-01-19,2017,1,19,38.8583333333,-107.5999999667,1751.5200195312,2.5705751983,-6.4384216309,4.7534118652,93.0180282593,0.3755866017,8.0808944702,1.6439634562,1.1032260656
2017-01-20,2017,1,20,38.8583333333,-107.5999999667,1751.5200195312,3.3618017545,-3.9134277344,3.9764038086,85.1217803955,0.4178406362,1.4121749401,1.6793962717,1.1241284609
2017-01-21,2017,1,21,38.8583333333,-107.5999999667,1751.5200195312,3.1169234872,-5.8014282227,1.9843994141,103.4082641602,0.3899223422,2.1391217709,1.3187177181,0.9125422239
2017-01-22,2017,1,22,38.8583333333,-107.5999999667,1751.5200195312,3.3239133065,-7.0584167480,3.0993896484,108.0485839844,0.3375938570,3.0798759460,1.7652819157,1.1723185778
2017-01-23,2017,1,23,38.8583333333,-107.5999999667,1751.5200195312,5.0565167897,-4.7604431152,6.1964050293,82.1035079956,0.4273411389,0.7874386907,2.3097636700,1.4950683117
2017-01-24,2017,1,24,38.8583333333,-107.5999999667,1751.5200195312,2.6066752206,-8.6234191895,1.1943908691,98.8998947144,0.3152460536,0.3295769989,1.3473426104,0.9278292060
2017-01-25,2017,1,25,38.8583333333,-107.5999999667,1751.5200195312,2.8000201127,-10.8144287109,-0.9665893555,100.5746231079,0.2283445766,0.3765104413,1.4858725071,0.9949459434
2017-01-26,2017,1,26,38.8583333333,-107.5999999667,1751.5200195312,2.4243067938,-16.0514282227,-1.8715881348,77.5753173828,0.2031742554,0.0000000000,1.1666421890,0.7909499407
2017-01-27,2017,1,27,38.8583333333,-107.5999999667,1751.5200195312,2.3265808902,-16.7314208984,-2.5436157227,132.9545440674,0.1489101030,0.0000000000,1.4072422981,0.9451679587
2017-01-28,2017,1,28,38.8583333333,-107.5999999667,1751.5200195312,1.5386884847,-13.4194396973,2.0603881836,126.1021423340,0.1778979575,0.0000000000,1.5764663219,1.0716214180
2017-01-29,2017,1,29,38.8583333333,-107.5999999667,1751.5200195312,1.5856483474,-10.0194152832,6.4984069824,130.6509704590,0.2271995942,0.0000000000,2.0179061890,1.3526325226
2017-01-30,2017,1,30,38.8583333333,-107.5999999667,1751.5200195312,1.3290879811,-7.2274230957,8.4944091797,125.1494903564,0.2494009672,0.0000000000,2.0623335838,1.3957650661
2017-01-31,2017,1,31,38.8583333333,-107.5999999667,1751.5200195312,2.6512665650,-2.4973205566,12.8510986328,137.9429473877,0.2871702079,0.0000000000,3.8944828510,2.4691112041
2017-02-01,2017,2,1,38.8583333333,-107.5999999667,1751.5200195312,2.4516965103,2.7936645508,14.0960937500,144.5091705322,0.3202195901,0.0000000000,4.1184740067,2.6133654118
2017-02-02,2017,2,2,38.8583333333,-107.5999999667,1751.5200195312,3.2406000210,2.6996704102,15.6310974121,104.3168945312,0.3777417004,0.0000000000,4.9049711227,3.0804870129
2017-02-03,2017,2,3,38.8583333333,-107.5999999667,1751.5200195312,3.3487112412,2.8446594238,15.1200805664,109.4795837402,0.3548726803,0.0000000000,5.0131731033,3.1463830471
2017-02-04,2017,2,4,38.8583333333,-107.5999999667,1751.5200195312,3.5877233150,2.4516845703,15.1371093750,107.4477233887,0.4577873125,0.0000000000,4.6576924324,2.9547643661
2017-02-05,2017,2,5,38.8583333333,-107.5999999667,1751.5200195312,2.6582422992,2.6176696777,13.6971069336,148.3321533203,0.3988335788,7.6755914688,3.9834508896,2.5801424980
2017-02-06,2017,2,6,38.8583333333,-107.5999999667,1751.5200195312,4.4790951159,-2.2223266602,9.2280822754,116.9363403320,0.3971311550,0.0000000000,3.5225701332,2.2739355564
2017-02-07,2017,2,7,38.8583333333,-107.5999999667,1751.5200195312,5.9343950618,-3.1383422852,11.9180847168,101.5647735596,0.5381345740,0.0000000000,3.5599503517,2.2958290577
2017-02-08,2017,2,8,38.8583333333,-107.5999999667,1751.5200195312,3.7680780910,-1.5253356934,13.2831054688,148.2880706787,0.5200173804,0.0000000000,3.6691000462,2.4171166420
2017-02-09,2017,2,9,38.8583333333,-107.5999999667,1751.5200195312,3.0059465774,1.7066589355,15.9880920410,141.0289611816,0.4848065427,0.0000000000,4.3513026237,2.8285768032
2017-02-10,2017,2,10,38.8583333333,-107.5999999667,1751.5200195312,4.2750804781,-7.0913146973,8.1520935059,134.5928039551,0.5520067804,4.9230298996,1.6889084578,1.2141375542
2017-02-11,2017,2,11,38.8583333333,-107.5999999667,1751.5200195312,3.1756845705,-8.4573425293,6.3420959473,102.7492523193,0.6111455463,0.3787739575,0.6322373748,0.5772613883
2017-02-12,2017,2,12,38.8583333333,-107.5999999667,1751.5200195312,1.5678512909,1.0746704102,7.7630859375,112.9024963379,0.5612370072,6.1295328140,1.7072515488,1.2981398106
2017-02-13,2017,2,13,38.8583333333,-107.5999999667,1751.5200195312,1.8994838112,2.4846740723,11.6430908203,136.1668395996,0.4675749923,0.0000000000,2.8768532276,2.0009868145
2017-02-14,2017,2,14,38.8583333333,-107.5999999667,1751.5200195312,2.1824654086,3.0196777344,12.2590881348,166.3086242676,0.2943155696,0.4861104786,3.9038982391,2.5902485847
2017-02-15,2017,2,15,38.8583333333,-107.5999999667,1751.5200195312,1.4410766202,-3.5363220215,8.1881042480,169.7821960449,0.2653503274,1.1631560326,2.4774363041,1.7632650137
2017-02-16,2017,2,16,38.8583333333,-107.5999999667,1751.5200195312,2.2800614913,-4.8693298340,7.6470886230,173.3368988037,0.2716353290,0.0000000000,2.9159169197,2.0009603500
2017-02-17,2017,2,17,38.8583333333,-107.5999999667,1751.5200195312,2.4279781578,-4.1763366699,13.3840881348,158.1906585693,0.4117540146,0.0000000000,3.4454421997,2.3403222561
2017-02-18,2017,2,18,38.8583333333,-107.5999999667,1751.5200195312,2.1707012799,1.3236633301,15.4840942383,143.5681152344,0.4900544419,0.0000000000,3.6481292248,2.4888043404
2017-02-19,2017,2,19,38.8583333333,-107.5999999667,1751.5200195312,3.1591680689,-6.0833190918,10.5050903320,137.0255432129,0.5111310388,4.6536560059,2.4932780266,1.7494610548
2017-02-20,2017,2,20,38.8583333333,-107.5999999667,1751.5200195312,2.8719649735,-11.0273193359,0.0031066895,164.8577880859,0.5185400505,0.5397787094,0.5571938753,0.5823803544
2017-02-21,2017,2,21,38.8583333333,-107.5999999667,1751.5200195312,4.5262033454,-10.9383300781,4.3221069336,158.2199554443,0.5620811636,1.7493785620,0.4938796163,0.5218769312
2017-02-22,2017,2,22,38.8583333333,-107.5999999667,1751.5200195312,4.9635792807,-3.2973388672,3.8911071777,153.1892547607,0.5495593269,1.1352899075,1.2718602419,1.0059732199
2017-02-23,2017,2,23,38.8583333333,-107.5999999667,1751.5200195312,4.3291355532,-4.8823303223,5.2970825195,116.7220840454,0.3346501667,2.2664515972,2.8331589699,1.8945347071
2017-02-24,2017,2,24,38.8583333333,-107.5999999667,1751.5200195312,3.0700249684,-8.2013305664,2.1680847168,111.1864624023,0.2341909345,1.8660036325,2.3067212105,1.5672570467
2017-02-25,2017,2,25,38.8583333333,-107.5999999667,1751.5200195312,3.3716792002,-5.8003295898,4.8490844727,154.4726104736,0.2348278667,0.0000000000,3.1335697174,2.1122236252
2017-02-26,2017,2,26,38.8583333333,-107.5999999667,1751.5200195312,2.7250360516,-5.4923156738,12.4641052246,191.4362640381,0.2122787929,0.0000000000,4.4950480461,2.9872074127
2017-02-27,2017,2,27,38.8583333333,-107.5999999667,1751.5200195312,5.3722269888,0.1856628418,13.3270812988,138.9373321533,0.3800962463,0.0000000000,5.6098856926,3.6102800369
2017-02-28,2017,2,28,38.8583333333,-107.5999999667,1751.5200195312,4.0265062379,-5.4164794922,8.4680725098,162.3071899414,0.3816467222,0.0000000000,3.2348906994,2.2118086815
2017-03-01,2017,3,1,38.8583333333,-107.5999999667,1751.5200195312,2.0723904689,-6.2904724121,10.6120849609,203.1690368652,0.2439747657,0.0000000000,3.5332767963,2.4719789028
2017-03-02,2017,3,2,38.8583333333,-107.5999999667,1751.5200195312,1.3114316234,-9.8074707031,7.9080749512,204.9596557617,0.2482302535,0.0000000000,2.4478454590,1.8496860266
2017-03-03,2017,3,3,38.8583333333,-107.5999999667,1751.5200195312,2.3088685383,-6.8224548340,13.2240844727,209.0570983887,0.2537153791,0.0000000000,4.1862659454,2.8746228218
2017-03-04,2017,3,4,38.8583333333,-107.5999999667,1751.5200195312,3.3959874532,-2.2734741211,15.1280761719,199.7084655762,0.3576775654,0.0000000000,5.1873054504,3.4764122963
2017-03-05,2017,3,5,38.8583333333,-107.5999999667,1751.5200195312,5.2717805524,-2.1004699707,12.1280761719,184.0931243896,0.4336544564,1.1654622555,4.7078495026,3.1431221962
2017-03-06,2017,3,6,38.8583333333,-107.5999999667,1751.5200195312,7.1160414353,-8.7894653320,1.7140747070,158.3325195312,0.3012208568,0.0000000000,2.3604001999,1.6086966991
2017-03-07,2017,3,7,38.8583333333,-107.5999999667,1751.5200195312,3.2447607100,-9.6174682617,8.1180664063,211.4442749023,0.2419017099,0.0000000000,3.6354405880,2.5061769485
2017-03-08,2017,3,8,38.8583333333,-107.5999999667,1751.5200195312,2.1043390750,-2.8324645996,15.3890930176,213.7106933594,0.3168630189,0.0000000000,4.4420032501,3.1151669025
2017-03-09,2017,3,9,38.8583333333,-107.5999999667,1751.5200195312,1.8486459053,-0.9454711914,17.9880920410,216.6549224854,0.3271815448,0.0000000000,4.7168331146,3.3207986355
2017-03-10,2017,3,10,38.8583333333,-107.5999999667,1751.5200195312,2.3272424776,0.7365356445,18.2460876465,216.9391174316,0.3516376785,0.0000000000,5.3417940140,3.6880471706
2017-03-11,2017,3,11,38.8583333333,-107.5999999667,1751.5200195312,1.3565211198,1.2735229492,17.3440795898,220.0159912109,0.4139268878,0.0000000000,3.9249274731,2.9434263706
2017-03-12,2017,3,12,38.8583333333,-107.5999999667,1751.5200195312,2.0903731621,-0.7014831543,16.0270935059,208.5969543457,0.3904780583,0.0000000000,4.4411120415,3.1649816036
2017-03-13,2017,3,13,38.8583333333,-107.5999999667,1751.5200195312,1.0086149772,-2.1514648437,14.5410705566,218.3626708984,0.3255385221,0.0000000000,3.2210557461,2.5127661228
2017-03-14,2017,3,14,38.8583333333,-107.5999999667,1751.5200195312,1.8109274014,0.0595336914,20.2920776367,226.9376678467,0.3777066669,0.0000000000,5.1243152618,3.6446285248
2017-03-15,2017,3,15,38.8583333333,-107.5999999667,1751.5200195312,2.6308950242,1.6985412598,22.7860656738,231.1468811035,0.3811333249,0.0000000000,6.8775138855,4.6617712975
2017-03-16,2017,3,16,38.8583333333,-107.5999999667,1751.5200195312,2.5267743706,3.8365417480,21.2130676270,230.4680480957,0.4382257390,0.0000000000,6.2661900520,4.3377280235
2017-03-17,2017,3,17,38.8583333333,-107.5999999667,1751.5200195312,2.1389597095,3.7765441895,21.9850708008,231.2362670898,0.3828391591,0.0000000000,6.1093420982,4.2595825195
2017-03-18,2017,3,18,38.8583333333,-107.5999999667,1751.5200195312,2.8717574027,3.8865295410,23.7530761719,228.4852294922,0.4389618259,0.0000000000,7.3841094971,4.9955167770
2017-03-19,2017,3,19,38.8583333333,-107.5999999667,1751.5200195312,2.9978976807,5.6655212402,21.9240661621,232.2725524902,0.5381516666,0.0000000000,6.8084383011,4.6982975006
2017-03-20,2017,3,20,38.8583333333,-107.5999999667,1751.5200195312,2.9120181140,5.1955200195,21.8110900879,233.1305999756,0.4594047010,0.0000000000,6.9549026489,4.7730813026
2017-03-21,2017,3,21,38.8583333333,-107.5999999667,1751.5200195312,3.0807530264,5.2995239258,20.0190673828,219.9050598145,0.5108937656,0.0000000000,6.4249453545,4.4402003288
2017-03-22,2017,3,22,38.8583333333,-107.5999999667,1751.5200195312,2.9431947493,7.8215270996,18.4500671387,217.6941680908,0.5508459100,0.0000000000,5.9946289062,4.2114524841
2017-03-23,2017,3,23,38.8583333333,-107.5999999667,1751.5200195312,2.5064595373,2.3995300293,13.3990722656,200.3064270020,0.6000242381,4.6253190041,3.7542059422,2.8282825947
2017-03-24,2017,3,24,38.8583333333,-107.5999999667,1751.5200195312,2.5968173907,-0.8774780273,14.0390869141,224.9603881836,0.5319224180,0.0000000000,4.0499329567,3.0228776932
2017-03-25,2017,3,25,38.8583333333,-107.5999999667,1751.5200195312,2.3450111803,-0.8594726562,16.9980712891,223.5584106445,0.4306336163,0.9915126562,4.9571561813,3.5703721046
2017-03-26,2017,3,26,38.8583333333,-107.5999999667,1751.5200195312,1.9957392433,0.5855346680,13.3020874023,147.7917785645,0.5371215702,0.8053866625,3.2840545177,2.4452958107
2017-03-27,2017,3,27,38.8583333333,-107.5999999667,1751.5200195312,2.2340529947,1.0465332031,14.2780700684,176.4186248779,0.4827880807,11.6702785492,4.0184550285,2.9361479282
2017-03-28,2017,3,28,38.8583333333,-107.5999999667,1751.5200195312,2.4568108837,0.6125427246,9.2500854492,182.7335205078,0.5856872580,1.5011849403,2.7488481998,2.1734838486
2017-03-29,2017,3,29,38.8583333333,-107.5999999667,1751.5200195312,2.2383335184,-0.4464782715,14.3770690918,252.8928222656,0.4488076123,0.0000000000,4.4681630135,3.3652694225
2017-03-30,2017,3,30,38.8583333333,-107.5999999667,1751.5200195312,2.5300812374,-0.1164611816,18.9410644531,247.4729919434,0.4679218178,0.5792521238,5.6698412895,4.0836730003
2017-03-31,2017,3,31,38.8583333333,-107.5999999667,1751.5200195312,2.6410422763,0.2337890625,14.8022399902,240.0082550049,0.5345548025,2.9257678986,4.4794464111,3.3531355858
2017-04-01,2017,4,1,38.8583333333,-107.5999999667,1751.5200195312,2.0296253553,-0.2172302246,13.6012512207,223.9148559570,0.4930352616,0.3839012682,3.9168965816,3.0071065426
2017-04-02,2017,4,2,38.8583333333,-107.5999999667,1751.5200195312,2.0041226785,0.4917846680,14.6652465820,241.5136108398,0.5075474656,1.9303203821,4.2125964165,3.2476155758
2017-04-03,2017,4,3,38.8583333333,-107.5999999667,1751.5200195312,1.8900571722,0.1487670898,11.2402282715,246.3856353760,0.4474398641,0.0000000000,3.7493941784,2.9563560486
2017-04-04,2017,4,4,38.8583333333,-107.5999999667,1751.5200195312,2.9832899746,-5.1572326660,9.1002441406,197.5521697998,0.2887964642,0.0000000000,3.9379637241,2.8118500710
2017-04-05,2017,4,5,38.8583333333,-107.5999999667,1751.5200195312,1.3541723064,-5.5862182617,13.5452514648,259.0980834961,0.2789286061,0.0000000000,3.9465458393,3.0778462887
2017-04-06,2017,4,6,38.8583333333,-107.5999999667,1751.5200195312,2.2960134145,-1.4812377930,20.2762390137,263.5522460938,0.3292455621,0.0000000000,6.3470926285,4.5308084488
2017-04-07,2017,4,7,38.8583333333,-107.5999999667,1751.5200195312,3.5027266375,4.5657592773,21.1322265625,237.4146881104,0.4688673600,0.0000000000,7.5468053818,5.2015104294
2017-04-08,2017,4,8,38.8583333333,-107.5999999667,1751.5200195312,3.5734380212,5.7347656250,17.6122375488,191.9332885742,0.5155283430,0.0000000000,6.2514162064,4.3260374069
2017-04-09,2017,4,9,38.8583333333,-107.5999999667,1751.5200195312,3.6020663862,-4.2532409668,11.4662414551,266.3233947754,0.3709038927,0.0000000000,4.6848382950,3.4074635506
2017-04-10,2017,4,10,38.8583333333,-107.5999999667,1751.5200195312,2.1738958017,-4.9202331543,15.8252502441,276.5804138184,0.2741318909,0.0000000000,5.3382687569,3.9135179520
2017-04-11,2017,4,11,38.8583333333,-107.5999999667,1751.5200195312,2.6936229567,-1.2552246094,19.0502258301,266.0965881348,0.3266240929,0.0000000000,6.5620989799,4.6543860435
2017-04-12,2017,4,12,38.8583333333,-107.5999999667,1751.5200195312,2.5833946570,4.3497863770,22.8172546387,275.8878479004,0.3834516000,0.0000000000,7.5688400269,5.3723077774
2017-04-13,2017,4,13,38.8583333333,-107.5999999667,1751.5200195312,3.1668892035,4.5317626953,24.1452270508,275.4159545898,0.4237568528,0.0000000000,8.5706186295,5.9492383003
2017-04-14,2017,4,14,38.8583333333,-107.5999999667,1751.5200195312,2.9024336569,3.3837829590,21.9932495117,277.0787658691,0.4559770485,0.0000000000,7.4564962387,5.3056988716
2017-04-15,2017,4,15,38.8583333333,-107.5999999667,1751.5200195312,1.3470589940,2.6557861328,19.6082397461,278.8486938477,0.3866691206,0.0000000000,5.2085514069,4.0832219124
2017-04-16,2017,4,16,38.8583333333,-107.5999999667,1751.5200195312,2.4059592467,3.0537658691,21.3342529297,277.7756958008,0.4181545322,0.0000000000,6.8537783623,4.9795479774
2017-04-17,2017,4,17,38.8583333333,-107.5999999667,1751.5200195312,2.7251981494,5.1997619629,22.1172424316,260.6919555664,0.4288382922,0.0000000000,7.4308557510,5.2813277245
2017-04-18,2017,4,18,38.8583333333,-107.5999999667,1751.5200195312,3.8201373478,7.7807861328,23.9242492676,271.3888549805,0.5529425857,0.0000000000,8.9909257889,6.2329592705
2017-04-19,2017,4,19,38.8583333333,-107.5999999667,1751.5200195312,2.6908974308,2.2127624512,20.0722290039,230.5042572021,0.5408609681,0.0000000000,6.0735530853,4.3932838440
2017-04-20,2017,4,20,38.8583333333,-107.5999999667,1751.5200195312,2.1168395095,0.6417785645,18.9692321777,274.0956420898,0.4611184713,3.5513565540,5.7229585648,4.3131155968
2017-04-21,2017,4,21,38.8583333333,-107.5999999667,1751.5200195312,2.7695066696,-1.1972106934,14.0472351074,179.8784484863,0.4657132728,2.9079165459,4.3711552620,3.1709032059
2017-04-22,2017,4,22,38.8583333333,-107.5999999667,1751.5200195312,2.1843884701,-1.3062194824,17.5022521973,288.7271423340,0.3745538265,0.0000000000,5.7318959236,4.3024506569
2017-04-23,2017,4,23,38.8583333333,-107.5999999667,1751.5200195312,2.9503165321,1.7687622070,23.4092346191,282.5885314941,0.4721199585,0.0000000000,7.8990154266,5.6138153076
2017-04-24,2017,4,24,38.8583333333,-107.5999999667,1751.5200195312,4.6200631536,3.4897705078,17.5342346191,237.3546142578,0.5774264288,1.1809017658,6.6001257896,4.6348099709
2017-04-25,2017,4,25,38.8583333333,-107.5999999667,1751.5200195312,3.0820116473,-0.7812255859,11.5122314453,236.4562988281,0.4749762810,3.4929604530,4.2361121178,3.2020568848
2017-04-26,2017,4,26,38.8583333333,-107.5999999667,1751.5200195312,2.4216379754,0.9607788086,13.2412353516,190.2132568359,0.4550473042,3.2236890793,4.3031849861,3.1976044178
2017-04-27,2017,4,27,38.8583333333,-107.5999999667,1751.5200195312,4.8182911310,-2.2462219238,12.4252563477,220.5127868652,0.4943436290,1.1149357557,4.6692814827,3.3408365250
2017-04-28,2017,4,28,38.8583333333,-107.5999999667,1751.5200195312,2.0856386219,-2.2032226562,9.6132446289,274.5922546387,0.3403916085,2.3509895802,4.1093358994,3.2366597652
2017-04-29,2017,4,29,38.8583333333,-107.5999999667,1751.5200195312,2.8787172660,-2.6072143555,10.0092407227,254.3700714111,0.4052618166,0.0000000000,4.0948476791,3.1344249249
2017-04-30,2017,4,30,38.8583333333,-107.5999999667,1751.5200195312,2.7000114653,-2.5339721680,14.4910217285,292.4807739258,0.3547151807,0.0000000000,5.4955563545,4.1051211357
2017-05-01,2017,5,1,38.8583333333,-107.5999999667,1751.5200195312,1.7532050638,2.9710327148,18.0360046387,202.1107025146,0.4052071329,0.0000000000,5.0481829643,3.7747085094
2017-05-02,2017,5,2,38.8583333333,-107.5999999667,1751.5200195312,2.1927608492,1.4720397949,15.8610168457,173.2644042969,0.5320720329,2.0175824165,4.3433456421,3.2331442833
2017-05-03,2017,5,3,38.8583333333,-107.5999999667,1751.5200195312,1.9214838198,1.4280334473,19.5890136719,301.1166076660,0.4755310715,0.0000000000,5.9490952492,4.6066713333
2017-05-04,2017,5,4,38.8583333333,-107.5999999667,1751.5200195312,1.8485385534,3.6280456543,25.3920227051,303.1452636719,0.4050082103,0.0000000000,7.4103722572,5.5369987488
2017-05-05,2017,5,5,38.8583333333,-107.5999999667,1751.5200195312,1.8840121184,7.3430419922,27.5400024414,301.7147827148,0.5088934374,0.0000000000,7.8493151665,5.8751440048
2017-05-06,2017,5,6,38.8583333333,-107.5999999667,1751.5200195312,3.2540981863,8.1870361328,26.5320068359,275.4821166992,0.6104907062,1.2227019072,9.2029619217,6.5009522438
2017-05-07,2017,5,7,38.8583333333,-107.5999999667,1751.5200195312,2.3394163982,6.2430358887,24.3970275879,287.3225708008,0.7432835424,0.7068358064,7.0228867531,5.3299617767
2017-05-08,2017,5,8,38.8583333333,-107.5999999667,1751.5200195312,2.3992959386,5.2040344238,23.9230285645,294.5113830566,0.7101300582,0.0000000000,7.0470218658,5.3424124718
2017-05-09,2017,5,9,38.8583333333,-107.5999999667,1751.5200195312,1.6333746529,4.2350402832,19.5500122070,249.7897796631,0.7326579792,5.1239395142,4.8335037231,3.9169101715
2017-05-10,2017,5,10,38.8583333333,-107.5999999667,1751.5200195312,1.5921345784,3.7550292969,17.6930175781,248.3002014160,0.6658746360,1.1383776665,4.5835881233,3.7354943752
2017-05-11,2017,5,11,38.8583333333,-107.5999999667,1751.5200195312,1.4104377252,4.9210449219,22.9790283203,306.3059082031,0.6525094564,0.0000000000,5.9261116982,4.8166089058
2017-05-12,2017,5,12,38.8583333333,-107.5999999667,1751.5200195312,3.1675625603,9.1470275879,25.6830078125,308.4667053223,0.6385650185,0.0000000000,9.0891666412,6.5761575699
2017-05-13,2017,5,13,38.8583333333,-107.5999999667,1751.5200195312,4.3773329945,9.1190429688,25.5380187988,307.8636169434,0.6561750530,0.0000000000,10.2476320267,7.1800093651
2017-05-14,2017,5,14,38.8583333333,-107.5999999667,1751.5200195312,3.4299894768,8.8580261230,23.3490234375,305.3190917969,0.5854391251,0.0000000000,8.8035821915,6.3474140167
2017-05-15,2017,5,15,38.8583333333,-107.5999999667,1751.5200195312,3.0881107338,6.6700378418,23.9920288086,303.2254333496,0.5851826633,0.0000000000,8.4327249527,6.1318378448
2017-05-16,2017,5,16,38.8583333333,-107.5999999667,1751.5200195312,2.8061275805,5.7660461426,19.2580200195,292.0845031738,0.5279493361,0.0000000000,6.8849477768,5.1420798302
2017-05-17,2017,5,17,38.8583333333,-107.5999999667,1751.5200195312,4.0824811646,-1.3129638672,12.5840087891,221.2575073242,0.5381016752,17.5927715302,4.4104738235,3.2596712112
2017-05-18,2017,5,18,38.8583333333,-107.5999999667,1751.5200195312,1.9836992450,-1.3659729004,10.3130126953,248.9320678711,0.4717304499,6.2585968971,3.6846539974,3.0061185360
2017-05-19,2017,5,19,38.8583333333,-107.5999999667,1751.5200195312,1.2634815195,-0.2299560547,11.8820129395,164.3125305176,0.4937065009,0.8730042577,3.0119290352,2.4576337337
2017-05-20,2017,5,20,38.8583333333,-107.5999999667,1751.5200195312,1.2349397315,0.4250427246,16.5680175781,314.8444519043,0.4443824029,0.0000000000,4.9201960564,4.1139192581
2017-05-21,2017,5,21,38.8583333333,-107.5999999667,1751.5200195312,2.0470297392,2.8180480957,20.4360290527,297.4511718750,0.5106909921,1.0776146650,6.3256177902,4.8809909821
2017-05-22,2017,5,22,38.8583333333,-107.5999999667,1751.5200195312,2.7175476317,3.4930358887,19.3280273438,290.4010009766,0.6602072069,0.6721140146,6.1241250038,4.7067532539
2017-05-23,2017,5,23,38.8583333333,-107.5999999667,1751.5200195312,2.7334813657,3.0630432129,19.6480041504,307.3953552246,0.5094073645,0.0000000000,6.8773002625,5.1690039635
2017-05-24,2017,5,24,38.8583333333,-107.5999999667,1751.5200195312,3.9510931258,5.1050354004,26.4780212402,315.3259582520,0.6422506720,0.0000000000,9.9984397888,7.0644321442
2017-05-25,2017,5,25,38.8583333333,-107.5999999667,1751.5200195312,3.8592355556,7.3730407715,23.9040161133,271.3715820312,0.6552927068,1.3119864464,8.7600269318,6.2087440491
2017-05-26,2017,5,26,38.8583333333,-107.5999999667,1751.5200195312,4.2456286063,7.0720458984,24.1090026855,284.8320617676,0.6057287929,0.3744989634,9.4701147079,6.6368021965
2017-05-27,2017,5,27,38.8583333333,-107.5999999667,1751.5200195312,2.2796946759,3.0980468750,19.9510131836,281.1824035645,0.5466894375,0.3980601728,6.2497582436,4.7757630348
