date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,prcp_mm,etr_mm,eto_mm
2017-01-14,2017,1,14,38.4416666667,-106.5999999667,2476.8400878906,2.3339564301,-11.9250549316,-1.0964416504,92.4709167480,0.3012961201,1.2688760757,0.8619904518,0.6294406056
2017-01-15,2017,1,15,38.4416666667,-106.5999999667,2476.8400878906,2.2232352390,-10.0940612793,-1.3054260254,96.6827316284,0.3430492604,5.1731872559,0.7163584232,0.5554490685
2017-01-16,2017,1,16,38.4416666667,-106.5999999667,2476.8400878906,1.5195129726,-9.4270385742,-0.0774291992,98.0532531738,0.3279107520,0.5063543320,0.8623131514,0.6572631598
2017-01-17,2017,1,17,38.4416666667,-106.5999999667,2476.8400878906,1.7895868402,-16.2060607910,-0.7014526367,119.8770751953,0.2727624171,0.0000000000,0.8220626116,0.6179414988
2017-01-18,2017,1,18,38.4416666667,-106.5999999667,2476.8400878906,2.5134420480,-19.0550445557,-1.6614440918,122.4292221069,0.2134077751,0.0000000000,1.0469850302,0.7293359041
2017-01-19,2017,1,19,38.4416666667,-106.5999999667,2476.8400878906,2.6806572711,-19.2210449219,-1.0904296875,120.0508956909,0.2386527803,4.6279592514,0.9809257388,0.6926708221
2017-01-20,2017,1,20,38.4416666667,-106.5999999667,2476.8400878906,3.1427400168,-16.4410461426,-3.1554321289,109.9639129639,0.2373473828,0.8422626257,0.8784368634,0.6275887489
2017-01-21,2017,1,21,38.4416666667,-106.5999999667,2476.8400878906,2.8852562813,-17.4640411377,-3.3194335937,109.0316390991,0.2166775456,2.3962123394,0.9316389561,0.6590294838
2017-01-22,2017,1,22,38.4416666667,-106.5999999667,2476.8400878906,3.0492069008,-15.3530334473,-4.8054260254,106.9285278320,0.2056997793,4.3279337883,0.9529858828,0.6716726422
2017-01-23,2017,1,23,38.4416666667,-106.5999999667,2476.8400878906,2.7817269549,-16.0420593262,-1.5494445801,91.3982772827,0.2838241932,3.3331670761,0.7645549774,0.5693887472
2017-01-24,2017,1,24,38.4416666667,-106.5999999667,2476.8400878906,3.2669151485,-22.1700500488,-5.2324279785,112.5702285767,0.1764665420,0.6159979701,0.8397086263,0.5903154016
2017-01-25,2017,1,25,38.4416666667,-106.5999999667,2476.8400878906,4.1186626816,-26.4520477295,-8.6464294434,107.2437286377,0.1158753282,0.0000000000,0.8530825377,0.5748397112
2017-01-26,2017,1,26,38.4416666667,-106.5999999667,2476.8400878906,3.4219855180,-29.8160461426,-12.5054382324,126.2276687622,0.0991598475,0.0000000000,0.5135455728,0.3691951931
2017-01-27,2017,1,27,38.4416666667,-106.5999999667,2476.8400878906,2.8200166351,-27.5370544434,-7.6494506836,129.8572387695,0.1033553736,0.0000000000,0.9466764927,0.6461325884
2017-01-28,2017,1,28,38.4416666667,-106.5999999667,2476.8400878906,3.1738510284,-20.0970520020,-1.8594421387,129.0013275146,0.1528469446,0.0000000000,1.5478540659,1.0319018364
2017-01-29,2017,1,29,38.4416666667,-106.5999999667,2476.8400878906,2.2503319668,-22.4100402832,-1.6904357910,129.0098724365,0.2036272500,0.7904310822,1.0110613108,0.7268323898
2017-01-30,2017,1,30,38.4416666667,-106.5999999667,2476.8400878906,2.8109391573,-17.7840484619,2.6775756836,133.0755767822,0.2043549881,0.0000000000,1.9019836187,1.2701777220
2017-01-31,2017,1,31,38.4416666667,-106.5999999667,2476.8400878906,3.2346560777,-11.8142761230,6.0090881348,136.5133666992,0.2151717075,0.0000000000,2.8113796711,1.8270970583
2017-02-01,2017,2,1,38.4416666667,-106.5999999667,2476.8400878906,3.6266403441,-4.6092590332,7.1370788574,143.2714233398,0.1927130135,0.0000000000,3.7643425465,2.4006516933
2017-02-02,2017,2,2,38.4416666667,-106.5999999667,2476.8400878906,3.4709743676,-5.6472534180,8.7430969238,124.3347854614,0.2096730336,0.0000000000,3.8227362633,2.4369046688
2017-02-03,2017,2,3,38.4416666667,-106.5999999667,2476.8400878906,2.5284782701,-4.8632568359,6.6340881348,135.5286712646,0.2359469713,0.0000000000,2.8656737804,1.8951705694
2017-02-04,2017,2,4,38.4416666667,-106.5999999667,2476.8400878906,3.7860918129,-5.2762817383,7.9090820313,138.8948974609,0.3120982394,0.0000000000,3.2366440296,2.1187901497
2017-02-05,2017,2,5,38.4416666667,-106.5999999667,2476.8400878906,2.7147607618,-4.2352661133,5.5501037598,148.3045349121,0.2535426929,7.9244632721,2.7931964397,1.8693288565
2017-02-06,2017,2,6,38.4416666667,-106.5999999667,2476.8400878906,4.2370376003,-12.7492736816,1.6020751953,111.7180023193,0.2386043628,0.0000000000,2.0378651619,1.3565151691
2017-02-07,2017,2,7,38.4416666667,-106.5999999667,2476.8400878906,4.3358059943,-14.9952758789,4.2930847168,112.6015548706,0.3482479630,0.0000000000,1.6195127964,1.1168363094
2017-02-08,2017,2,8,38.4416666667,-106.5999999667,2476.8400878906,5.8879248806,-11.6452697754,6.2710815430,144.0452575684,0.3256511855,0.0000000000,2.7747032642,1.8261002302
2017-02-09,2017,2,9,38.4416666667,-106.5999999667,2476.8400878906,3.2224896468,-8.5992797852,8.5040832520,150.8293914795,0.3066656927,0.0000000000,3.0174844265,2.0170633793
2017-02-10,2017,2,10,38.4416666667,-106.5999999667,2476.8400878906,4.6366081872,-16.1022705078,1.2311035156,151.3151550293,0.3519345142,0.0000000000,0.9420656562,0.7283843160
2017-02-11,2017,2,11,38.4416666667,-106.5999999667,2476.8400878906,3.2039937329,-20.9252685547,-1.4899047852,120.1933746338,0.3956060515,0.0000000000,0.3232756555,0.3398146629
2017-02-12,2017,2,12,38.4416666667,-106.5999999667,2476.8400878906,2.6458914798,-12.2592529297,0.1140991211,128.1317138672,0.3944039706,0.0000000000,0.6682748199,0.6055344939
2017-02-13,2017,2,13,38.4416666667,-106.5999999667,2476.8400878906,2.3939527736,-6.5342773437,4.9060913086,129.2063903809,0.3261103970,0.0000000000,2.0932619572,1.4862864017
2017-02-14,2017,2,14,38.4416666667,-106.5999999667,2476.8400878906,1.7708484038,-4.9512695312,4.0640808105,163.2695770264,0.1818625848,2.6066746712,2.4793519974,1.7426046133
2017-02-15,2017,2,15,38.4416666667,-106.5999999667,2476.8400878906,1.5317828323,-10.0902770996,2.4350830078,167.0803833008,0.1737620489,0.0000000000,1.9907282591,1.4479653835
2017-02-16,2017,2,16,38.4416666667,-106.5999999667,2476.8400878906,1.5758482950,-14.1252807617,1.5151000977,172.8274841309,0.1472625252,0.0000000000,1.8953174353,1.3746371269
2017-02-17,2017,2,17,38.4416666667,-106.5999999667,2476.8400878906,1.6561225584,-11.8612731934,4.8030944824,164.4564056396,0.2333328422,0.0000000000,2.0371334553,1.4897848368
2017-02-18,2017,2,18,38.4416666667,-106.5999999667,2476.8400878906,2.1118169737,-9.6352600098,8.1751037598,154.0582885742,0.2978479201,0.0000000000,2.5439903736,1.7980982065
2017-02-19,2017,2,19,38.4416666667,-106.5999999667,2476.8400878906,2.8904173760,-12.6212524414,2.7571044922,153.8260650635,0.3131999210,8.4524726868,1.6579865217,1.2279241085
2017-02-20,2017,2,20,38.4416666667,-106.5999999667,2476.8400878906,3.0497030021,-21.7602600098,-7.2139038086,172.3651733398,0.3058043745,0.0000000000,0.3765104115,0.3959336281
2017-02-21,2017,2,21,38.4416666667,-106.5999999667,2476.8400878906,3.1728406365,-21.1782745361,-1.4219116211,164.1026611328,0.3418608038,2.1845586300,0.4295293987,0.4514071643
2017-02-22,2017,2,22,38.4416666667,-106.5999999667,2476.8400878906,3.7677185869,-16.6282714844,-4.4609130859,163.1082916260,0.3032661774,1.2416881323,0.4097811282,0.4325130880
2017-02-23,2017,2,23,38.4416666667,-106.5999999667,2476.8400878906,4.9058264494,-15.7172607422,-0.3969177246,100.4303512573,0.1976437189,2.2280757427,1.9509471655,1.3033193350
2017-02-24,2017,2,24,38.4416666667,-106.5999999667,2476.8400878906,3.9444908050,-14.7692626953,-5.5209106445,137.9031372070,0.1213510987,2.3586273193,1.8031377792,1.2343531847
2017-02-25,2017,2,25,38.4416666667,-106.5999999667,2476.8400878906,4.1573425379,-18.3132690430,-4.0169128418,175.2173767090,0.1252850468,0.0000000000,1.8528680801,1.2800170183
2017-02-26,2017,2,26,38.4416666667,-106.5999999667,2476.8400878906,3.8367323126,-19.0902618408,3.5940795898,176.8246612549,0.1323107656,0.0000000000,3.0324535370,2.0169053078
2017-02-27,2017,2,27,38.4416666667,-106.5999999667,2476.8400878906,3.9762655439,-15.1082519531,5.4240966797,158.2359313965,0.1919273740,0.0000000000,3.1585597992,2.1084775925
2017-02-28,2017,2,28,38.4416666667,-106.5999999667,2476.8400878906,4.9624929221,-15.1499084473,2.1029602051,164.7409210205,0.2349498568,0.0000000000,2.2964062691,1.5791816711
2017-03-01,2017,3,1,38.4416666667,-106.5999999667,2476.8400878906,4.8485625865,-17.5128997803,4.4499450684,199.7736511230,0.1933828896,0.0000000000,3.0969445705,2.0846481323
2017-03-02,2017,3,2,38.4416666667,-106.5999999667,2476.8400878906,1.6791588161,-17.1539062500,2.4659362793,200.9245452881,0.2023624626,0.0000000000,1.9028102160,1.4573298693
2017-03-03,2017,3,3,38.4416666667,-106.5999999667,2476.8400878906,1.7576976164,-15.3468994141,7.0979553223,204.5701599121,0.2029955049,0.0000000000,2.6473963261,1.9371526241
2017-03-04,2017,3,4,38.4416666667,-106.5999999667,2476.8400878906,2.5464531171,-12.3049072266,8.7919555664,203.3853759766,0.2230699433,0.0000000000,3.3885941505,2.3770797253
2017-03-05,2017,3,5,38.4416666667,-106.5999999667,2476.8400878906,3.7422497920,-8.7638916016,8.3089538574,194.0297851562,0.2835707557,0.5166311860,3.6084158421,2.4934406281
2017-03-06,2017,3,6,38.4416666667,-106.5999999667,2476.8400878906,8.1558384868,-14.0039123535,-2.0980590820,129.0324707031,0.1999961822,1.6096196175,2.0377852917,1.3633100986
2017-03-07,2017,3,7,38.4416666667,-106.5999999667,2476.8400878906,5.0572586235,-15.9408935547,0.6979614258,209.9463653564,0.1882981422,0.0000000000,2.4739472866,1.7216792107
2017-03-08,2017,3,8,38.4416666667,-106.5999999667,2476.8400878906,3.6271435785,-9.6109069824,8.5349365234,209.0531768799,0.2665653970,0.0000000000,3.7404258251,2.5985872746
2017-03-09,2017,3,9,38.4416666667,-106.5999999667,2476.8400878906,2.6270674471,-8.7629150391,11.2849365234,212.2131958008,0.2788727607,0.0000000000,3.8981707096,2.7562091351
2017-03-10,2017,3,10,38.4416666667,-106.5999999667,2476.8400878906,1.8863196495,-8.8829101562,12.0049377441,213.5065460205,0.2803913977,0.0000000000,3.5549640656,2.5989623070
2017-03-11,2017,3,11,38.4416666667,-106.5999999667,2476.8400878906,1.3346439774,-7.6279052734,10.5019470215,215.2132568359,0.3314823631,0.0000000000,2.8378012180,2.2333106995
2017-03-12,2017,3,12,38.4416666667,-106.5999999667,2476.8400878906,4.4122430511,-8.9878906250,7.7089477539,214.4773864746,0.3069398236,0.0000000000,3.5895302296,2.5146205425
2017-03-13,2017,3,13,38.4416666667,-106.5999999667,2476.8400878906,3.5801273649,-8.4299072266,8.4119506836,217.2933654785,0.2911593900,0.0000000000,3.6895670891,2.6116862297
2017-03-14,2017,3,14,38.4416666667,-106.5999999667,2476.8400878906,3.0258608918,-6.7548889160,11.8949523926,221.2368011475,0.3402515069,0.0000000000,4.1359043121,2.9480578899
2017-03-15,2017,3,15,38.4416666667,-106.5999999667,2476.8400878906,1.9222179856,-7.5759033203,14.3569580078,224.9058074951,0.2914131733,0.0000000000,4.1248178482,3.0039665699
2017-03-16,2017,3,16,38.4416666667,-106.5999999667,2476.8400878906,2.6371492538,-6.4718994141,13.2659545898,221.2175445557,0.3249296834,0.0000000000,4.3440661430,3.1040873528
2017-03-17,2017,3,17,38.4416666667,-106.5999999667,2476.8400878906,1.5715346028,-6.0539001465,14.4909606934,225.0579223633,0.3260900700,0.0000000000,3.8036837578,2.8710298538
2017-03-18,2017,3,18,38.4416666667,-106.5999999667,2476.8400878906,1.6580639874,-5.7508911133,15.8769470215,228.1799774170,0.3083982475,0.0000000000,4.2070388794,3.1195380688
2017-03-19,2017,3,19,38.4416666667,-106.5999999667,2476.8400878906,2.2720628823,-5.0729125977,13.3279357910,228.6563415527,0.3460960876,0.0000000000,4.1671080589,3.0637059212
2017-03-20,2017,3,20,38.4416666667,-106.5999999667,2476.8400878906,1.8981601015,-4.7978881836,13.3489624023,228.0664215088,0.2969457472,0.0000000000,4.0908732414,3.0361514091
2017-03-21,2017,3,21,38.4416666667,-106.5999999667,2476.8400878906,2.0346573423,-4.7189086914,12.0239501953,219.2420959473,0.3473665421,0.0000000000,3.7578587532,2.8225011826
2017-03-22,2017,3,22,38.4416666667,-106.5999999667,2476.8400878906,2.3548317402,-2.9899047852,12.9929443359,218.9861755371,0.3871802369,0.0000000000,4.1031088829,3.0396916866
2017-03-23,2017,3,23,38.4416666667,-106.5999999667,2476.8400878906,2.6978815463,-3.3278869629,9.4229370117,204.4335937500,0.4132462798,1.1168791056,3.3709616661,2.5415794849
2017-03-24,2017,3,24,38.4416666667,-106.5999999667,2476.8400878906,4.0355227285,-8.3798889160,7.3349548340,235.6353302002,0.3904359202,0.0000000000,3.0468482971,2.2863907814
2017-03-25,2017,3,25,38.4416666667,-106.5999999667,2476.8400878906,1.4956939554,-7.2208923340,10.5129333496,218.8536682129,0.2803552473,0.0000000000,3.2875699997,2.5526170731
2017-03-26,2017,3,26,38.4416666667,-106.5999999667,2476.8400878906,2.9926010587,-7.9169067383,8.3309570313,233.1330566406,0.4040508174,0.0000000000,3.0472123623,2.3501591682
2017-03-27,2017,3,27,38.4416666667,-106.5999999667,2476.8400878906,1.8804254589,-8.1019042969,9.6129394531,210.5522308350,0.3416483583,1.0892556906,3.1046216488,2.4055719376
2017-03-28,2017,3,28,38.4416666667,-106.5999999667,2476.8400878906,1.9502359426,-3.5738891602,7.7549377441,207.0529174805,0.4512694810,4.2771391869,2.7031807899,2.2060658932
2017-03-29,2017,3,29,38.4416666667,-106.5999999667,2476.8400878906,3.3995839206,-5.7199157715,7.9999633789,232.8706054688,0.3770871452,0.0000000000,3.4296598434,2.5789403915
2017-03-30,2017,3,30,38.4416666667,-106.5999999667,2476.8400878906,2.1821784830,-5.8909057617,10.9459472656,246.5174713135,0.3597168655,0.0000000000,3.7467281818,2.8867003918
2017-03-31,2017,3,31,38.4416666667,-106.5999999667,2476.8400878906,4.2580996171,-4.1363891602,9.3314758301,222.1509704590,0.4155238551,2.6734061241,3.8434331417,2.8045690060
2017-04-01,2017,4,1,38.4416666667,-106.5999999667,2476.8400878906,2.9336645032,-5.2504028320,9.8624816895,191.4754791260,0.4168985828,1.0378563404,3.3682599068,2.5176951885
2017-04-02,2017,4,2,38.4416666667,-106.5999999667,2476.8400878906,2.9392361031,-3.4574035645,11.1014648438,235.3602447510,0.4125750087,2.9738986492,4.0276432037,3.0279049873
2017-04-03,2017,4,3,38.4416666667,-106.5999999667,2476.8400878906,2.9204315079,-4.7304138184,6.4494567871,218.1215362549,0.3343796038,2.7819418907,3.2884049416,2.4954485893
2017-04-04,2017,4,4,38.4416666667,-106.5999999667,2476.8400878906,3.0377965696,-11.6994079590,3.5544677734,206.2023773193,0.2867941929,2.3213887215,2.4418687820,1.8751389980
2017-04-05,2017,4,5,38.4416666667,-106.5999999667,2476.8400878906,2.4564191027,-13.4414123535,8.4534851074,238.9472961426,0.2491460037,0.0000000000,3.4693129063,2.5891382694
2017-04-06,2017,4,6,38.4416666667,-106.5999999667,2476.8400878906,1.3376323550,-6.8884033203,16.4264770508,245.5796661377,0.2816212057,0.0000000000,4.2950224876,3.3213953972
2017-04-07,2017,4,7,38.4416666667,-106.5999999667,2476.8400878906,2.5804660185,-3.6394104004,17.2424560547,243.1878509521,0.3354428026,0.0000000000,5.6552457809,4.0762991905
2017-04-08,2017,4,8,38.4416666667,-106.5999999667,2476.8400878906,3.0757888031,-1.8804077148,15.0674682617,243.6356964111,0.3779228712,0.0000000000,5.4171562195,3.9212110043
2017-04-09,2017,4,9,38.4416666667,-106.5999999667,2476.8400878906,5.1541378379,-7.8173889160,7.9414611816,249.3431701660,0.2902007033,0.0000000000,4.3153753281,3.0598304272
2017-04-10,2017,4,10,38.4416666667,-106.5999999667,2476.8400878906,1.9440213013,-9.9204162598,11.9474731445,255.9771270752,0.2461164902,0.0000000000,4.1604042053,3.1488883495
2017-04-11,2017,4,11,38.4416666667,-106.5999999667,2476.8400878906,2.3547623716,-7.8934082031,14.9084716797,244.2722930908,0.2456054040,0.0000000000,5.1292514801,3.7165427208
2017-04-12,2017,4,12,38.4416666667,-106.5999999667,2476.8400878906,1.9979110687,-2.8624023437,18.4564758301,256.1683654785,0.3172703706,0.0000000000,5.5769877434,4.1368994713
2017-04-13,2017,4,13,38.4416666667,-106.5999999667,2476.8400878906,2.8411899270,-2.8924011230,19.1084838867,256.8148193359,0.3664768660,0.0000000000,6.4080872536,4.5885453224
2017-04-14,2017,4,14,38.4416666667,-106.5999999667,2476.8400878906,2.3577380881,-2.3684143066,17.9744812012,260.6698913574,0.3158246562,0.0000000000,5.9175176620,4.3302984238
2017-04-15,2017,4,15,38.4416666667,-106.5999999667,2476.8400878906,1.7109224988,-4.1044067383,15.8244567871,261.0395812988,0.2982493232,0.0000000000,4.8308758736,3.7076406479
2017-04-16,2017,4,16,38.4416666667,-106.5999999667,2476.8400878906,1.3431629400,-4.3034118652,17.8124633789,257.1962890625,0.3222771959,0.0000000000,4.6798753738,3.6698501110
2017-04-17,2017,4,17,38.4416666667,-106.5999999667,2476.8400878906,2.0416855043,-3.4054016113,17.3484741211,251.1336822510,0.3000063729,0.0000000000,5.4399957657,4.0400910378
2017-04-18,2017,4,18,38.4416666667,-106.5999999667,2476.8400878906,2.5340170581,-1.3454040527,19.6404663086,255.8387603760,0.3432090134,0.0000000000,6.4495553970,4.6636471748
2017-04-19,2017,4,19,38.4416666667,-106.5999999667,2476.8400878906,3.2536495196,-2.9163879395,15.4754577637,258.3179016113,0.3835485593,1.4740567207,5.6853470802,4.1335067749
2017-04-20,2017,4,20,38.4416666667,-106.5999999667,2476.8400878906,1.9968555605,-4.3804077148,14.3924804688,254.5333404541,0.3639019372,1.0263961554,4.5841608047,3.5357840061
2017-04-21,2017,4,21,38.4416666667,-106.5999999667,2476.8400878906,4.7195419961,-5.7604125977,9.3784729004,232.4739990234,0.3525951643,0.4791758955,4.3597798347,3.1362881660
2017-04-22,2017,4,22,38.4416666667,-106.5999999667,2476.8400878906,1.7883840352,-6.9773925781,12.3664794922,269.1846923828,0.3123619376,0.0000000000,4.1907987595,3.3021550179
2017-04-23,2017,4,23,38.4416666667,-106.5999999667,2476.8400878906,2.2650623608,-5.2793945312,18.8884826660,267.1065063477,0.3417623569,0.0000000000,5.9388732910,4.3802742958
2017-04-24,2017,4,24,38.4416666667,-106.5999999667,2476.8400878906,4.6930292841,-2.5123962402,13.3834777832,245.1693725586,0.4232155946,1.7548294067,5.4844007492,3.9156908989
2017-04-25,2017,4,25,38.4416666667,-106.5999999667,2476.8400878906,3.9811719898,-4.1633972168,7.9914794922,232.5367126465,0.3915668674,0.4913521707,3.7631468773,2.8278906345
2017-04-26,2017,4,26,38.4416666667,-106.5999999667,2476.8400878906,3.4753508304,-3.4563964844,8.6344848633,237.7558441162,0.3459517499,2.4574773312,4.1650905609,3.1123695374
2017-04-27,2017,4,27,38.4416666667,-106.5999999667,2476.8400878906,5.2270215821,-7.5704101562,8.4424682617,232.2857818604,0.3546627233,2.1587982178,4.0090761185,2.8911774158
2017-04-28,2017,4,28,38.4416666667,-106.5999999667,2476.8400878906,2.3860196101,-8.6434082031,6.9864746094,240.9680938721,0.2888920223,2.0298721790,3.3682920933,2.6323964596
2017-04-29,2017,4,29,38.4416666667,-106.5999999667,2476.8400878906,3.2553996053,-7.9003967285,2.7184692383,228.6984252930,0.3203537310,0.0000000000,2.5978186131,2.0687766075
2017-04-30,2017,4,30,38.4416666667,-106.5999999667,2476.8400878906,5.1445828046,-7.1911071777,10.9795471191,271.1231079102,0.3165739100,0.0000000000,5.2454552650,3.7281124592
2017-05-01,2017,5,1,38.4416666667,-106.5999999667,2476.8400878906,3.4856327181,-3.0170959473,13.8335205078,267.6210021973,0.3695712725,0.0000000000,5.5396318436,4.0652403831
2017-05-02,2017,5,2,38.4416666667,-106.5999999667,2476.8400878906,3.6225228099,-3.8981079102,14.2395263672,214.2040557861,0.4574685908,0.5411983728,4.8783693314,3.5465645790
2017-05-03,2017,5,3,38.4416666667,-106.5999999667,2476.8400878906,3.0137518816,-3.2771057129,15.5435424805,300.6372680664,0.4076971746,0.0000000000,5.7438182831,4.3283381462
2017-05-04,2017,5,4,38.4416666667,-106.5999999667,2476.8400878906,0.7545042673,-3.3091186523,22.0225463867,303.4233398438,0.3333220926,0.0000000000,4.8987102509,4.1407141685
2017-05-05,2017,5,5,38.4416666667,-106.5999999667,2476.8400878906,1.3134474140,-0.6201232910,23.4175354004,304.8435668945,0.3639167557,0.0000000000,6.1004805565,4.8304176331
2017-05-06,2017,5,6,38.4416666667,-106.5999999667,2476.8400878906,2.3073609751,0.4458862305,22.0215393066,287.6103820801,0.4373546409,0.0000000000,6.9090976715,5.1660084724
2017-05-07,2017,5,7,38.4416666667,-106.5999999667,2476.8400878906,2.7626873268,-0.4291137695,20.1815429688,275.4474792480,0.5801028139,0.0000000000,6.2117104530,4.6845741272
2017-05-08,2017,5,8,38.4416666667,-106.5999999667,2476.8400878906,3.3418257395,-1.0461181641,19.8155456543,288.0529479980,0.5382671291,1.0005347729,6.7265520096,4.9637770653
2017-05-09,2017,5,9,38.4416666667,-106.5999999667,2476.8400878906,2.0079507906,-0.5121215820,15.9505249023,237.5324249268,0.6109528221,5.0554289818,4.3101429939,3.4745573997
2017-05-10,2017,5,10,38.4416666667,-106.5999999667,2476.8400878906,1.7688554387,-0.5621093750,15.3915344238,272.8498535156,0.5348124650,2.6941671371,4.5619263649,3.7412180901
2017-05-11,2017,5,11,38.4416666667,-106.5999999667,2476.8400878906,1.9327843025,-0.3911193848,18.8585449219,303.0176391602,0.5369794467,0.0000000000,5.6080284119,4.4819269180
2017-05-12,2017,5,12,38.4416666667,-106.5999999667,2476.8400878906,1.6825919373,-0.3620971680,21.7215209961,310.8835754395,0.4667058736,0.3219902515,6.2084665298,4.9062471390
2017-05-13,2017,5,13,38.4416666667,-106.5999999667,2476.8400878906,3.2791332938,1.0429016113,21.9055419922,310.7600402832,0.4999166670,0.0000000000,7.8447661400,5.7460532188
2017-05-14,2017,5,14,38.4416666667,-106.5999999667,2476.8400878906,2.8118782190,0.5078979492,21.3695312500,308.6807556152,0.4586760491,0.0000000000,7.3804535866,5.4839158058
2017-05-15,2017,5,15,38.4416666667,-106.5999999667,2476.8400878906,2.7441769685,-0.3271240234,22.4845214844,309.3464965820,0.4137778795,0.0000000000,7.7630987167,5.7078595161
2017-05-16,2017,5,16,38.4416666667,-106.5999999667,2476.8400878906,2.8996564166,-1.0581115723,15.8295227051,299.9602661133,0.4179962980,0.0000000000,5.9403347969,4.5134053230
2017-05-17,2017,5,17,38.4416666667,-106.5999999667,2476.8400878906,3.5422642391,-2.7131103516,12.1805358887,242.1017608643,0.4367514009,4.3323159218,4.7010607719,3.5240209103
2017-05-18,2017,5,18,38.4416666667,-106.5999999667,2476.8400878906,2.4558138662,-4.4531005859,7.4545227051,258.8651428223,0.4213501531,2.9097368717,3.3459773064,2.7616317272
2017-05-19,2017,5,19,38.4416666667,-106.5999999667,2476.8400878906,2.4632421904,-4.6160949707,10.7155395508,273.1984863281,0.3563245255,1.9646865129,4.3571872711,3.4235134125
2017-05-20,2017,5,20,38.4416666667,-106.5999999667,2476.8400878906,2.8972203129,-3.7061218262,13.1915222168,318.1560668945,0.3745857901,0.0000000000,5.3677334785,4.1500453949
2017-05-21,2017,5,21,38.4416666667,-106.5999999667,2476.8400878906,1.6173112763,-2.4301208496,15.7065368652,308.9235839844,0.4320226410,1.9646865129,4.9883995056,4.0989961624
2017-05-22,2017,5,22,38.4416666667,-106.5999999667,2476.8400878906,3.4078214856,-1.0201171875,15.9085327148,291.8092346191,0.5460675574,1.6708930731,5.5955686569,4.2816290855
2017-05-23,2017,5,23,38.4416666667,-106.5999999667,2476.8400878906,4.0868508510,-3.0511230469,15.5785461426,309.7918701172,0.4313297329,0.0000000000,6.2938632965,4.6426119804
2017-05-24,2017,5,24,38.4416666667,-106.5999999667,2476.8400878906,4.4977896843,-0.0751098633,22.4725280762,319.4293518066,0.5350951004,0.0000000000,8.8308000565,6.2871251106
2017-05-25,2017,5,25,38.4416666667,-106.5999999667,2476.8400878906,4.5746322531,0.8348937988,21.3075500488,294.7942810059,0.5432826610,2.5886561871,8.2843599319,5.8920211792
2017-05-26,2017,5,26,38.4416666667,-106.5999999667,2476.8400878906,3.5031460589,-0.3521179199,21.1775451660,310.5506286621,0.4944736975,0.8359012604,7.7577877045,5.6711506844
