date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,prcp_mm,etr_mm,eto_mm
2017-03-14,2017,3,14,38.7333333333,-106.8499999667,2566.2800292969,2.2540477338,-6.2508605957,10.8379150391,224.1815490723,0.3186513127,0.0000000000,3.6441192627,2.6947596073
2017-03-15,2017,3,15,38.7333333333,-106.8499999667,2566.2800292969,1.5090793299,-6.7518676758,13.1349121094,229.3772277832,0.2878409592,0.0000000000,3.6071078777,2.7362313271
2017-03-16,2017,3,16,38.7333333333,-106.8499999667,2566.2800292969,2.4661066318,-5.5418457031,12.1848999023,227.8330993652,0.3179568229,0.0000000000,4.1093940735,2.9877760410
2017-03-17,2017,3,17,38.7333333333,-106.8499999667,2566.2800292969,1.4172005389,-5.1698669434,13.0299011230,228.3976593018,0.3229133343,0.0000000000,3.5004949570,2.7115814686
2017-03-18,2017,3,18,38.7333333333,-106.8499999667,2566.2800292969,1.9636815019,-4.5608581543,14.9269042969,231.1579895020,0.3176647248,0.0000000000,4.3537931442,3.2006905079
2017-03-19,2017,3,19,38.7333333333,-106.8499999667,2566.2800292969,2.1505708351,-3.8678649902,12.5379272461,229.9724731445,0.3502058776,0.0000000000,3.9879517555,2.9766225815
2017-03-20,2017,3,20,38.7333333333,-106.8499999667,2566.2800292969,1.8456775001,-3.6018737793,12.6309143066,232.0782318115,0.3065700174,0.0000000000,3.9696776867,2.9870851040
2017-03-21,2017,3,21,38.7333333333,-106.8499999667,2566.2800292969,2.1678334502,-3.7948669434,11.6229187012,221.6375122070,0.3500062035,0.0000000000,3.8231363297,2.8662319183
2017-03-22,2017,3,22,38.7333333333,-106.8499999667,2566.2800292969,2.6006100160,-2.2088684082,11.6028991699,220.0287170410,0.3919788042,0.0000000000,4.0043802261,2.9712216854
2017-03-23,2017,3,23,38.7333333333,-106.8499999667,2566.2800292969,2.4838127424,-3.1318725586,8.2749267578,190.4168395996,0.4146036485,1.7298299074,3.0293817520,2.3193316460
2017-03-24,2017,3,24,38.7333333333,-106.8499999667,2566.2800292969,3.1277724499,-7.5088562012,6.3129211426,237.6022033691,0.3583435628,0.0000000000,2.9476227760,2.2688109875
2017-03-25,2017,3,25,38.7333333333,-106.8499999667,2566.2800292969,1.8192462828,-7.5538696289,10.3329101563,220.5997009277,0.2810013347,0.0000000000,3.4716296196,2.6407921314
2017-03-26,2017,3,26,38.7333333333,-106.8499999667,2566.2800292969,2.4856646520,-6.7888549805,7.2559143066,231.3465270996,0.3781237754,0.0000000000,2.9283940792,2.3056447506
2017-03-27,2017,3,27,38.7333333333,-106.8499999667,2566.2800292969,1.6371769078,-7.1208557129,8.6049133301,209.2241058350,0.3397299775,4.8559169769,2.8869009018,2.2954292297
2017-03-28,2017,3,28,38.7333333333,-106.8499999667,2566.2800292969,2.2463012770,-3.4408630371,6.7699218750,203.5099182129,0.4277988466,4.6001343727,2.7198905945,2.1822335720
2017-03-29,2017,3,29,38.7333333333,-106.8499999667,2566.2800292969,2.8318405029,-5.8528503418,6.8828979492,242.8635559082,0.3360661012,0.0000000000,3.3101665974,2.5419704914
2017-03-30,2017,3,30,38.7333333333,-106.8499999667,2566.2800292969,2.1533220398,-6.3738464355,9.9319091797,249.5760192871,0.3529126664,0.0000000000,3.5586361885,2.7733359337
2017-03-31,2017,3,31,38.7333333333,-106.8499999667,2566.2800292969,4.1808957610,-3.7662719727,8.1521850586,231.0325622559,0.3977796446,5.7947902679,3.7213983536,2.7459797859
2017-04-01,2017,4,1,38.7333333333,-106.8499999667,2566.2800292969,2.5783778276,-5.3812622070,8.4491821289,203.0113525391,0.4021099836,0.0000000000,3.0868194103,2.3827946186
2017-04-02,2017,4,2,38.7333333333,-106.8499999667,2566.2800292969,2.5357969242,-2.7822631836,9.1071716309,245.4539794922,0.3958836010,3.0975251198,3.6571435928,2.8462181091
2017-04-03,2017,4,3,38.7333333333,-106.8499999667,2566.2800292969,2.9009132543,-5.3692687988,5.1341796875,234.8545379639,0.3229720619,1.6333503723,3.1204426289,2.4134924412
2017-04-04,2017,4,4,38.7333333333,-106.8499999667,2566.2800292969,3.3626398840,-11.4292663574,2.4131713867,211.9192199707,0.2581265364,1.9404847622,2.5088601112,1.9031701088
2017-04-05,2017,4,5,38.7333333333,-106.8499999667,2566.2800292969,1.7738223370,-13.0852722168,6.8901916504,246.9059143066,0.2145792565,0.0000000000,3.0961766243,2.4144289494
2017-04-06,2017,4,6,38.7333333333,-106.8499999667,2566.2800292969,1.3914108474,-6.8502868652,13.8381896973,253.4662780762,0.2809261369,0.0000000000,4.0019340515,3.1468951702
2017-04-07,2017,4,7,38.7333333333,-106.8499999667,2566.2800292969,2.7392566132,-2.5242675781,15.1691833496,245.1541137695,0.3353958056,0.0000000000,5.3538880348,3.8931891918
2017-04-08,2017,4,8,38.7333333333,-106.8499999667,2566.2800292969,3.1696179393,-1.0222839355,12.2611938477,216.8889160156,0.3830947079,0.0000000000,4.7034459114,3.4246001244
2017-04-09,2017,4,9,38.7333333333,-106.8499999667,2566.2800292969,4.6670629612,-8.4292663574,5.4001708984,253.8733520508,0.2882095327,0.5810377002,3.5438299179,2.5991976261
2017-04-10,2017,4,10,38.7333333333,-106.8499999667,2566.2800292969,1.3178331497,-10.5232604980,9.5251708984,266.7286071777,0.2206527625,0.0000000000,3.4374780655,2.7691578865
2017-04-11,2017,4,11,38.7333333333,-106.8499999667,2566.2800292969,2.8072207154,-7.5402587891,12.4111877441,258.9104003906,0.2517586186,0.0000000000,4.9333848953,3.5926229954
2017-04-12,2017,4,12,38.7333333333,-106.8499999667,2566.2800292969,1.9222454478,-1.5382751465,16.1071716309,265.4619445801,0.3235599743,0.0000000000,5.1330771446,3.9085204601
2017-04-13,2017,4,13,38.7333333333,-106.8499999667,2566.2800292969,3.5081298981,-1.6812805176,17.4471984863,266.1617431641,0.3446481633,0.0000000000,6.6777758598,4.7306437492
2017-04-14,2017,4,14,38.7333333333,-106.8499999667,2566.2800292969,1.7938094081,-1.6072753906,15.7661682129,269.3382873535,0.3420825654,0.0000000000,4.9380044937,3.8255691528
2017-04-15,2017,4,15,38.7333333333,-106.8499999667,2566.2800292969,1.3507152895,-3.1482604980,13.2691894531,270.1120605469,0.2963823214,0.0000000000,4.1953330040,3.3859813213
2017-04-16,2017,4,16,38.7333333333,-106.8499999667,2566.2800292969,1.5211130867,-3.3052734375,14.8051696777,268.4903564453,0.3139116071,0.0000000000,4.5275545120,3.5808238983
2017-04-17,2017,4,17,38.7333333333,-106.8499999667,2566.2800292969,2.2028733278,-2.7862609863,15.1731811523,257.9902343750,0.3156963788,0.0000000000,5.1581473351,3.8764944077
2017-04-18,2017,4,18,38.7333333333,-106.8499999667,2566.2800292969,2.4642613203,-0.6322692871,17.1161743164,265.6973266602,0.3625553458,0.0000000000,5.8067793846,4.3140969276
2017-04-19,2017,4,19,38.7333333333,-106.8499999667,2566.2800292969,2.9427113091,-1.9922851562,12.4611755371,240.3668670654,0.4226920078,0.6615975499,4.5575094223,3.4371881485
2017-04-20,2017,4,20,38.7333333333,-106.8499999667,2566.2800292969,2.0409117502,-3.8472656250,11.7701965332,264.3298034668,0.3629794841,3.2324628830,4.2136902809,3.3246254921
2017-04-21,2017,4,21,38.7333333333,-106.8499999667,2566.2800292969,4.2902217340,-5.5162719727,7.1201721191,212.2469177246,0.3398925819,1.3936848640,3.7128095627,2.7153732777
2017-04-22,2017,4,22,38.7333333333,-106.8499999667,2566.2800292969,2.1550517965,-6.7762817383,10.4081970215,279.2549743652,0.2989148394,0.0000000000,4.1649913788,3.2629084587
2017-04-23,2017,4,23,38.7333333333,-106.8499999667,2566.2800292969,2.2806877702,-3.6702636719,16.9691711426,275.8717956543,0.3481939061,0.0000000000,5.5982913971,4.2109203339
2017-04-24,2017,4,24,38.7333333333,-106.8499999667,2566.2800292969,4.2130160946,-2.6652587891,10.8641906738,249.0511169434,0.4237132414,4.0018091202,4.5967082977,3.3982245922
2017-04-25,2017,4,25,38.7333333333,-106.8499999667,2566.2800292969,3.9306541780,-4.3152832031,5.7361694336,237.4148864746,0.3745404531,2.2053251266,3.3548328876,2.5759437084
2017-04-26,2017,4,26,38.7333333333,-106.8499999667,2566.2800292969,2.9737656132,-3.8082641602,6.6621948242,246.2549896240,0.3379591349,3.5164363384,3.6654365063,2.8437857628
2017-04-27,2017,4,27,38.7333333333,-106.8499999667,2566.2800292969,5.2579660378,-7.1092590332,6.2221923828,230.8319854736,0.3511237680,7.5393924713,3.4731028080,2.5555007458
2017-04-28,2017,4,28,38.7333333333,-106.8499999667,2566.2800292969,2.5060172903,-8.9232849121,4.4971862793,260.3517150879,0.2736944576,2.3926265240,3.1125891209,2.4850430489
2017-04-29,2017,4,29,38.7333333333,-106.8499999667,2566.2800292969,2.3309270377,-8.6212829590,1.9451843262,247.4076538086,0.3046400528,0.0000000000,2.4832820892,2.0795435905
2017-04-30,2017,4,30,38.7333333333,-106.8499999667,2566.2800292969,4.3914221302,-6.7969116211,9.0163513184,285.4494018555,0.2969107054,0.3582339585,4.7147703171,3.4580626488
2017-05-01,2017,5,1,38.7333333333,-106.8499999667,2566.2800292969,3.0142397800,-1.2609008789,11.7053466797,276.3016662598,0.3526092910,0.0000000000,5.0851736069,3.8502688408
2017-05-02,2017,5,2,38.7333333333,-106.8499999667,2566.2800292969,3.6001372617,-2.0389160156,11.0703369141,200.8297729492,0.4282806745,1.0871049166,4.2920827866,3.1602327824
2017-05-03,2017,5,3,38.7333333333,-106.8499999667,2566.2800292969,2.4690575611,-1.7218994141,13.1783386230,309.9425659180,0.3830514731,0.0000000000,5.1681208611,4.0543313026
2017-05-04,2017,5,4,38.7333333333,-106.8499999667,2566.2800292969,0.7663465918,-1.9758972168,19.7833496094,311.4053955078,0.3144041297,0.0000000000,4.7910799980,4.0982985497
2017-05-05,2017,5,5,38.7333333333,-106.8499999667,2566.2800292969,1.1221644989,0.9690795898,21.1733337402,312.8977355957,0.3301303151,0.0000000000,5.6127014160,4.5922112465
2017-05-06,2017,5,6,38.7333333333,-106.8499999667,2566.2800292969,2.8369780586,1.8660827637,20.9643493652,290.3640747070,0.4146282273,0.0000000000,7.3572940826,5.4018301964
2017-05-07,2017,5,7,38.7333333333,-106.8499999667,2566.2800292969,2.5470308915,1.4370971680,17.8843322754,290.2328186035,0.5629234083,0.0000000000,5.7672915459,4.4910020828
2017-05-08,2017,5,8,38.7333333333,-106.8499999667,2566.2800292969,3.3410707097,0.5031066895,18.2483459473,298.3868408203,0.5038374621,0.5912126303,6.5870490074,4.9146113396
2017-05-09,2017,5,9,38.7333333333,-106.8499999667,2566.2800292969,2.1345044269,0.8890930176,16.3763366699,264.1297302246,0.5625875246,2.5373346806,4.9411730766,3.9401979446
2017-05-10,2017,5,10,38.7333333333,-106.8499999667,2566.2800292969,2.3217038680,0.5220886230,13.9313293457,296.0565795898,0.4905414311,2.8913815022,4.9866256714,4.0028481483
2017-05-11,2017,5,11,38.7333333333,-106.8499999667,2566.2800292969,2.0092472165,1.0650878906,17.3373352051,316.2298889160,0.4825648334,0.0000000000,5.7092862129,4.5733857155
2017-05-12,2017,5,12,38.7333333333,-106.8499999667,2566.2800292969,2.4606657446,1.3561035156,20.0143371582,320.5632324219,0.4356278759,0.0000000000,6.8954195976,5.2620882988
2017-05-13,2017,5,13,38.7333333333,-106.8499999667,2566.2800292969,2.8207049713,2.5591064453,20.2963500977,319.0259094238,0.4723649572,0.0000000000,7.2436599731,5.4598426819
2017-05-14,2017,5,14,38.7333333333,-106.8499999667,2566.2800292969,2.2173900880,2.0660949707,19.3613525391,316.1497802734,0.4201109155,0.0000000000,6.5854759216,5.0931620598
2017-05-15,2017,5,15,38.7333333333,-106.8499999667,2566.2800292969,1.9389179841,1.0801025391,19.5963378906,313.8417663574,0.3949634095,0.0000000000,6.3510985374,4.9623622894
2017-05-16,2017,5,16,38.7333333333,-106.8499999667,2566.2800292969,2.7660184458,-0.1438964844,13.9493347168,310.2924804688,0.3976434392,0.0000000000,5.6444940567,4.3723435402
2017-05-17,2017,5,17,38.7333333333,-106.8499999667,2566.2800292969,3.3616947592,-2.4209045410,10.0153442383,231.9675750732,0.4195673263,7.7107291222,4.1799163818,3.1847546101
2017-05-18,2017,5,18,38.7333333333,-106.8499999667,2566.2800292969,2.7212321918,-3.2539123535,6.3123413086,273.6728820801,0.3909416463,6.8244776726,3.5429000854,2.8968753815
2017-05-19,2017,5,19,38.7333333333,-106.8499999667,2566.2800292969,2.3688261852,-3.5939086914,7.9933410645,259.3394775391,0.3499043260,3.4065649509,3.8405585289,3.0763955116
2017-05-20,2017,5,20,38.7333333333,-106.8499999667,2566.2800292969,2.3384382832,-3.2149108887,10.4543395996,324.1354370117,0.3576082170,0.0000000000,4.6823158264,3.7875268459
2017-05-21,2017,5,21,38.7333333333,-106.8499999667,2566.2800292969,1.9614934489,-1.4879211426,13.7523437500,308.6220703125,0.4141815363,4.3461499214,4.9785065651,4.0445928574
2017-05-22,2017,5,22,38.7333333333,-106.8499999667,2566.2800292969,3.3918510165,0.0870910645,13.3073364258,286.4641723633,0.5287075621,2.5021569729,5.0447897911,3.9297792912
2017-05-23,2017,5,23,38.7333333333,-106.8499999667,2566.2800292969,3.9032081107,-1.9949096680,13.4033447266,321.6103210449,0.3937118531,0.0000000000,5.9400396347,4.4624338150
2017-05-24,2017,5,24,38.7333333333,-106.8499999667,2566.2800292969,4.2735001581,1.3880859375,20.2613464355,326.2118225098,0.5261785782,0.0000000000,8.0331029892,5.8503537178
2017-05-25,2017,5,25,38.7333333333,-106.8499999667,2566.2800292969,4.1935187051,2.6581054688,18.7003417969,294.5859680176,0.5365611621,2.1674010754,7.3191123009,5.3448987007
2017-05-26,2017,5,26,38.7333333333,-106.8499999667,2566.2800292969,3.1077707561,1.3391052246,18.4733520508,303.1745910645,0.4761800613,0.7648316622,6.7947602272,5.1085085869
2017-05-27,2017,5,27,38.7333333333,-106.8499999667,2566.2800292969,2.9541045210,-1.2659057617,13.2133422852,300.9228820801,0.4284282374,0.6139079332,5.2944707870,4.1189932823
