date,year,month,day,centroid_lat,centroid_lon,elev_m,u2_ms,tmin_c,tmax_c,srad_wm2,ea_kpa,prcp_mm,etr_mm,eto_mm
2017-02-03,2017,2,3,38.4000000000,-107.8083333000,1875.5999755859,1.8953750149,0.8875671387,14.0240722656,135.5695343018,0.3416975813,0.0000000000,3.3987398148,2.2307176590
2017-02-04,2017,2,4,38.4000000000,-107.8083333000,1875.5999755859,1.5111443384,0.3165527344,14.9450622559,129.7229919434,0.4425082374,0.0000000000,2.8216145039,1.9265860319
2017-02-05,2017,2,5,38.4000000000,-107.8083333000,1875.5999755859,1.6655732713,1.3865600586,14.0950866699,160.0393371582,0.3652302116,5.2192602158,3.1749765873,2.1362826824
2017-02-06,2017,2,6,38.4000000000,-107.8083333000,1875.5999755859,2.2998374251,-2.8734497070,8.4260803223,128.6509857178,0.3806086056,0.4482454062,2.5182511806,1.7184714079
2017-02-07,2017,2,7,38.4000000000,-107.8083333000,1875.5999755859,2.6539821046,-3.7764343262,10.5520874023,107.8361663818,0.5174639542,0.0000000000,2.3257060051,1.6044938564
2017-02-08,2017,2,8,38.4000000000,-107.8083333000,1875.5999755859,2.2243153561,-2.8174499512,12.6340881348,153.4625701904,0.4980175590,0.0000000000,2.7810072899,1.9306694269
2017-02-09,2017,2,9,38.4000000000,-107.8083333000,1875.5999755859,1.7876866044,-0.0574401855,15.3920837402,162.4201660156,0.4473013757,0.0000000000,3.2696080208,2.2391746044
2017-02-10,2017,2,10,38.4000000000,-107.8083333000,1875.5999755859,2.1403105247,-7.6994384766,7.2280822754,147.7780761719,0.5266608091,2.8789367676,1.3738127947,1.0886332989
2017-02-11,2017,2,11,38.4000000000,-107.8083333000,1875.5999755859,1.7263232181,-8.6824401855,4.7970825195,116.1091308594,0.5855322507,0.0000000000,0.5960623622,0.6081033349
2017-02-12,2017,2,12,38.4000000000,-107.8083333000,1875.5999755859,0.6434648990,0.3605590820,7.8050781250,130.8956604004,0.5467529447,0.8333359361,1.3573977947,1.1622148752
2017-02-13,2017,2,13,38.4000000000,-107.8083333000,1875.5999755859,1.1106725839,1.4035583496,10.6690917969,140.0013885498,0.4582173767,0.0000000000,2.1283752918,1.6018240452
2017-02-14,2017,2,14,38.4000000000,-107.8083333000,1875.5999755859,0.9614851703,1.6515441895,11.5110717773,179.4932861328,0.3071866540,0.0000000000,2.4361703396,1.8024857044
2017-02-15,2017,2,15,38.4000000000,-107.8083333000,1875.5999755859,0.5975425782,-4.1164611816,8.3210693359,182.6121215820,0.2760740824,1.0684978962,1.7259985209,1.3929796219
2017-02-16,2017,2,16,38.4000000000,-107.8083333000,1875.5999755859,1.3917543913,-5.2774414062,6.7580810547,186.5988922119,0.2572168586,0.0000000000,2.3075089455,1.6902906895
2017-02-17,2017,2,17,38.4000000000,-107.8083333000,1875.5999755859,1.7486479574,-5.5394348145,13.1390625000,167.1985168457,0.3940045179,0.0000000000,2.9449870586,2.0798332691
2017-02-18,2017,2,18,38.4000000000,-107.8083333000,1875.5999755859,1.9822262770,0.2855468750,15.0310913086,159.3283691406,0.4536017607,0.0000000000,3.5205342770,2.4402005672
2017-02-19,2017,2,19,38.4000000000,-107.8083333000,1875.5999755859,2.1596167493,-6.1464599609,10.6140686035,151.8361358643,0.4820814658,0.7568312287,2.3637354374,1.7227820158
2017-02-20,2017,2,20,38.4000000000,-107.8083333000,1875.5999755859,1.5936355436,-11.8344482422,-1.5439208984,181.9187011719,0.4951481123,0.7686407566,0.7098294497,0.7316753268
2017-02-21,2017,2,21,38.4000000000,-107.8083333000,1875.5999755859,2.2253986831,-11.2864440918,3.5370727539,161.8860931396,0.5253206398,1.0217735767,0.6725297570,0.6975067258
2017-02-22,2017,2,22,38.4000000000,-107.8083333000,1875.5999755859,2.6027096196,-3.8044494629,3.3870788574,179.4417419434,0.5137576857,0.3024244308,1.3660237789,1.1560297012
2017-02-23,2017,2,23,38.4000000000,-107.8083333000,1875.5999755859,2.6316614669,-6.2894348145,4.7090698242,146.2212066650,0.3256487527,1.0849283934,2.2695744038,1.6196573973
2017-02-24,2017,2,24,38.4000000000,-107.8083333000,1875.5999755859,1.8458882808,-10.7894348145,1.5140625000,121.8814392090,0.2297448366,0.0000000000,1.7226051092,1.2515954971
2017-02-25,2017,2,25,38.4000000000,-107.8083333000,1875.5999755859,1.7860470804,-6.2174438477,4.2220703125,177.2741546631,0.2305147679,0.0000000000,2.4008612633,1.7500715256
2017-02-26,2017,2,26,38.4000000000,-107.8083333000,1875.5999755859,1.2550060683,-5.5164550781,12.0410705566,198.8585662842,0.2207245128,0.0000000000,3.0353767872,2.2056860924
2017-02-27,2017,2,27,38.4000000000,-107.8083333000,1875.5999755859,2.6713724008,-0.0154479980,12.2350708008,161.5112609863,0.3571567575,0.0000000000,4.0246930122,2.7442033291
2017-02-28,2017,2,28,38.4000000000,-107.8083333000,1875.5999755859,2.8665417405,-6.2733215332,7.8502746582,169.9882659912,0.3865324082,0.0000000000,2.6795828342,1.9226931334
2017-03-01,2017,3,1,38.4000000000,-107.8083333000,1875.5999755859,1.2099354743,-7.2633117676,10.0352722168,208.3459167480,0.2385804308,0.0000000000,2.7404499054,2.0586171150
2017-03-02,2017,3,2,38.4000000000,-107.8083333000,1875.5999755859,0.6125351552,-10.1883300781,7.1462646484,210.7867736816,0.2521988956,0.0000000000,1.8663353920,1.5711451769
2017-03-03,2017,3,3,38.4000000000,-107.8083333000,1875.5999755859,1.7058430772,-8.0443176270,12.4332824707,214.3611145020,0.2436021637,0.0000000000,3.5352933407,2.5247390270
2017-03-04,2017,3,4,38.4000000000,-107.8083333000,1875.5999755859,2.2677632778,-3.3123229980,14.3622680664,206.8647003174,0.3364871269,0.0000000000,4.2226300240,2.9545469284
2017-03-05,2017,3,5,38.4000000000,-107.8083333000,1875.5999755859,2.7654561858,-2.7783264160,12.3012939453,191.9902343750,0.4092405163,5.3123974800,3.8217036724,2.6936283112
2017-03-06,2017,3,6,38.4000000000,-107.8083333000,1875.5999755859,4.6214619383,-9.6923278809,0.3402648926,175.1736297607,0.2944034441,0.0000000000,1.8847963810,1.3683985472
2017-03-07,2017,3,7,38.4000000000,-107.8083333000,1875.5999755859,1.5118185868,-11.0653137207,7.8712707520,219.1688842773,0.2300052986,0.0000000000,2.7132737637,2.0383419991
2017-03-08,2017,3,8,38.4000000000,-107.8083333000,1875.5999755859,1.3502514651,-4.8383239746,15.0952697754,219.8736724854,0.2973538489,0.0000000000,3.6129050255,2.6760146618
2017-03-09,2017,3,9,38.4000000000,-107.8083333000,1875.5999755859,1.4033202222,-3.1903137207,17.3602844238,223.0629577637,0.3105452469,0.0000000000,4.0543651581,2.9654381275
2017-03-10,2017,3,10,38.4000000000,-107.8083333000,1875.5999755859,1.6753772470,-1.7293151855,17.9082885742,221.6843566895,0.3274999659,0.0000000000,4.5063772202,3.2329900265
2017-03-11,2017,3,11,38.4000000000,-107.8083333000,1875.5999755859,0.9776254052,-0.3933166504,16.3392883301,226.1198425293,0.3984082427,0.0000000000,3.3435339928,2.6420576572
2017-03-12,2017,3,12,38.4000000000,-107.8083333000,1875.5999755859,0.9497107878,-2.0583251953,15.7152648926,218.8827819824,0.3696186822,0.0000000000,3.2139558792,2.5395374298
2017-03-13,2017,3,13,38.4000000000,-107.8083333000,1875.5999755859,0.5247420228,-2.6763366699,14.1422668457,227.7700653076,0.3085483965,0.0000000000,2.6297979355,2.2350833416
2017-03-14,2017,3,14,38.4000000000,-107.8083333000,1875.5999755859,1.4541543833,-0.6003173828,19.4962707520,233.3807525635,0.3617682571,0.0000000000,4.5463008881,3.3457279205
2017-03-15,2017,3,15,38.4000000000,-107.8083333000,1875.5999755859,2.0990265821,-0.1173156738,22.3972717285,237.5354614258,0.3505100337,0.0000000000,6.1093454361,4.2436990738
2017-03-16,2017,3,16,38.4000000000,-107.8083333000,1875.5999755859,1.6343278024,2.8286682129,20.7392822266,236.0270385742,0.4128826263,0.0000000000,5.0535120964,3.6906769276
2017-03-17,2017,3,17,38.4000000000,-107.8083333000,1875.5999755859,1.7526485101,2.7966857910,21.2552734375,237.0150146484,0.3661181283,0.0000000000,5.4391160011,3.9045898914
2017-03-18,2017,3,18,38.4000000000,-107.8083333000,1875.5999755859,2.8802810017,2.3236633301,22.8192687988,237.1737976074,0.4093025624,0.0000000000,7.2027006149,4.9010791779
2017-03-19,2017,3,19,38.4000000000,-107.8083333000,1875.5999755859,2.1132838787,3.7436767578,21.6012817383,238.7619323730,0.4944462604,0.0000000000,5.7643971443,4.1369590759
2017-03-20,2017,3,20,38.4000000000,-107.8083333000,1875.5999755859,2.5562094798,3.3266845703,21.0912719727,237.4208679199,0.4350829437,0.0000000000,6.3523359299,4.4395260811
2017-03-21,2017,3,21,38.4000000000,-107.8083333000,1875.5999755859,2.9918795540,3.5066772461,20.2442871094,224.2475280762,0.4858742585,0.0000000000,6.3781342506,4.4225492477
2017-03-22,2017,3,22,38.4000000000,-107.8083333000,1875.5999755859,3.1368492144,7.7456604004,17.8032775879,219.6314392090,0.5044178720,0.0000000000,6.1951785088,4.3231134415
2017-03-23,2017,3,23,38.4000000000,-107.8083333000,1875.5999755859,2.0493574210,1.5026794434,12.9962707520,200.6353454590,0.5599911396,5.0479464531,3.5211319923,2.7125816345
2017-03-24,2017,3,24,38.4000000000,-107.8083333000,1875.5999755859,2.1322042071,-2.2663330078,12.6412902832,201.6667633057,0.5079421799,0.0000000000,3.4051628113,2.6046333313
2017-03-25,2017,3,25,38.4000000000,-107.8083333000,1875.5999755859,2.1721403661,-2.4083312988,16.6402832031,217.9965209961,0.4018457803,6.8362779617,4.7238416672,3.4219801426
2017-03-26,2017,3,26,38.4000000000,-107.8083333000,1875.5999755859,1.3734968094,-0.0693115234,11.7732788086,141.0991516113,0.5224981246,0.5040640831,2.6316196918,2.0734233856
2017-03-27,2017,3,27,38.4000000000,-107.8083333000,1875.5999755859,2.2849501047,0.8166748047,13.3372741699,206.8774108887,0.4506544245,9.7525453568,4.1396117210,3.0707271099
2017-03-28,2017,3,28,38.4000000000,-107.8083333000,1875.5999755859,1.8307641442,-0.9963134766,8.6172729492,182.3058471680,0.5653522092,1.9110604525,2.4174740314,2.0022077560
2017-03-29,2017,3,29,38.4000000000,-107.8083333000,1875.5999755859,1.6535635884,-2.1493286133,13.3172851563,256.3476562500,0.4523752664,0.0000000000,3.7841179371,3.0047888756
2017-03-30,2017,3,30,38.4000000000,-107.8083333000,1875.5999755859,2.5191962530,-1.2673400879,18.3582702637,256.0069580078,0.4295684965,0.0000000000,5.6398186684,4.0757040977
2017-03-31,2017,3,31,38.4000000000,-107.8083333000,1875.5999755859,2.2608255269,-0.3535522461,13.9738098145,249.4711914062,0.4846087716,4.4711904526,4.2903156281,3.2782609463
2017-04-01,2017,4,1,38.4000000000,-107.8083333000,1875.5999755859,1.2505932271,-0.3035644531,11.9457946777,206.0755004883,0.4856114304,0.0000000000,3.0857808590,2.5299673080
2017-04-02,2017,4,2,38.4000000000,-107.8083333000,1875.5999755859,1.2165695371,0.8284545898,13.9058166504,242.4450378418,0.4982856385,0.3691975474,3.5859646797,2.9570705891
2017-04-03,2017,4,3,38.4000000000,-107.8083333000,1875.5999755859,1.1620657952,-0.1295532227,9.8518005371,237.7116699219,0.4318662476,1.3040844202,3.1228954792,2.6236841679
2017-04-04,2017,4,4,38.4000000000,-107.8083333000,1875.5999755859,2.2154475890,-5.1735595703,8.9638000488,188.9476928711,0.2889181807,0.0000000000,3.4935991764,2.5759360790
2017-04-05,2017,4,5,38.4000000000,-107.8083333000,1875.5999755859,0.7550871240,-5.7105468750,12.6848083496,264.0154418945,0.2594243587,0.0000000000,3.2811110020,2.7610774040
2017-04-06,2017,4,6,38.4000000000,-107.8083333000,1875.5999755859,2.2102454795,-1.4385437012,19.6768127441,264.0494689941,0.2953767709,0.0000000000,6.2165184021,4.4602341652
2017-04-07,2017,4,7,38.4000000000,-107.8083333000,1875.5999755859,2.6857475706,3.8874450684,20.7658020020,258.9182434082,0.4342255582,0.0000000000,6.8128714561,4.8630337715
2017-04-08,2017,4,8,38.4000000000,-107.8083333000,1875.5999755859,2.5003206843,6.2644592285,18.1777893066,229.0459442139,0.4776666953,0.0000000000,5.8906021118,4.2729487419
2017-04-09,2017,4,9,38.4000000000,-107.8083333000,1875.5999755859,2.3159166727,-4.6125549316,11.4887939453,268.2568359375,0.3496429631,0.0000000000,4.2073793411,3.2094452381
2017-04-10,2017,4,10,38.4000000000,-107.8083333000,1875.5999755859,1.7981735665,-5.7755493164,15.6238037109,278.1542358398,0.2621518857,0.0000000000,4.9493417740,3.7158257961
2017-04-11,2017,4,11,38.4000000000,-107.8083333000,1875.5999755859,2.9682125592,-2.3805603027,19.3268066406,266.3007507324,0.2935472284,0.0000000000,6.9934315681,4.8866152763
2017-04-12,2017,4,12,38.4000000000,-107.8083333000,1875.5999755859,2.6018732733,3.0704589844,22.4927917480,275.5586242676,0.3663058827,0.0000000000,7.4917001724,5.3197593689
2017-04-13,2017,4,13,38.4000000000,-107.8083333000,1875.5999755859,3.3260018540,3.2164550781,23.5938049316,274.5584106445,0.4121899003,0.0000000000,8.5385942459,5.9143261909
2017-04-14,2017,4,14,38.4000000000,-107.8083333000,1875.5999755859,2.1401338042,2.6514526367,22.1838012695,277.2093505859,0.4243130596,0.0000000000,6.6575584412,4.8907022476
2017-04-15,2017,4,15,38.4000000000,-107.8083333000,1875.5999755859,0.9860248006,1.7014404297,19.5088134766,278.1021728516,0.3594742884,0.0000000000,4.6772513390,3.8063807487
2017-04-16,2017,4,16,38.4000000000,-107.8083333000,1875.5999755859,2.2477897594,1.8094421387,21.6527954102,277.7163696289,0.4024041417,0.0000000000,6.7199182510,4.9113478661
2017-04-17,2017,4,17,38.4000000000,-107.8083333000,1875.5999755859,2.5539656109,5.5254455566,22.1737915039,255.8710021973,0.4120285667,0.0000000000,7.2691454887,5.1948204041
2017-04-18,2017,4,18,38.4000000000,-107.8083333000,1875.5999755859,2.7641130386,7.9344421387,24.3157897949,274.9624633789,0.5166170064,0.0000000000,8.0429153442,5.7556571960
2017-04-19,2017,4,19,38.4000000000,-107.8083333000,1875.5999755859,2.0831356461,2.2214599609,20.2297912598,257.0719299316,0.5257751901,0.0000000000,5.7504944801,4.3334074020
2017-04-20,2017,4,20,38.4000000000,-107.8083333000,1875.5999755859,1.4545049711,0.7484375000,19.5367980957,278.7542724609,0.4564481976,1.2606493235,5.1737604141,4.0856595039
2017-04-21,2017,4,21,38.4000000000,-107.8083333000,1875.5999755859,2.2974803195,-1.7795471191,14.1267944336,215.0589904785,0.4628004576,0.0000000000,4.2810478210,3.2371315956
2017-04-22,2017,4,22,38.4000000000,-107.8083333000,1875.5999755859,1.3926283642,-2.0785583496,17.5338073730,288.2527465820,0.3592077646,0.0000000000,4.9274697304,3.9058158398
2017-04-23,2017,4,23,38.4000000000,-107.8083333000,1875.5999755859,2.8133561802,1.8474365234,23.6307922363,282.5391235352,0.4416689699,0.0000000000,7.9128856659,5.6376304626
2017-04-24,2017,4,24,38.4000000000,-107.8083333000,1875.5999755859,2.8484376076,3.5384460449,18.1718078613,229.0473175049,0.5430507086,0.0000000000,5.8284635544,4.2578997612
2017-04-25,2017,4,25,38.4000000000,-107.8083333000,1875.5999755859,2.7065208786,-0.5865539551,10.4308105469,221.1021728516,0.4785865233,0.7332242727,3.7884347439,2.9247870445
2017-04-26,2017,4,26,38.4000000000,-107.8083333000,1875.5999755859,1.5149635341,0.6604553223,13.4457946777,228.7845916748,0.4452947260,0.6101583838,3.9747788906,3.1859312057
2017-04-27,2017,4,27,38.4000000000,-107.8083333000,1875.5999755859,3.7446525489,-2.9785522461,13.8968139648,195.0743103027,0.4779014680,0.0000000000,4.6801791191,3.3464336395
2017-04-28,2017,4,28,38.4000000000,-107.8083333000,1875.5999755859,1.3718409686,-2.3925537109,8.6368041992,268.4630737305,0.3323549403,7.6021604538,3.5671637058,2.9656755924
2017-04-29,2017,4,29,38.4000000000,-107.8083333000,1875.5999755859,2.3366887324,-2.8555664062,9.1558166504,239.3474731445,0.4042056928,0.6422175765,3.6372296810,2.8636586666
2017-04-30,2017,4,30,38.4000000000,-107.8083333000,1875.5999755859,2.0849110541,-2.9751647949,14.1010681152,295.3317260742,0.3453346470,0.0000000000,5.0188722610,3.8821823597
2017-05-01,2017,5,1,38.4000000000,-107.8083333000,1875.5999755859,0.6920791760,2.1708618164,18.2250610352,204.3307952881,0.4087674969,0.0000000000,3.6401629448,3.0642204285
2017-05-02,2017,5,2,38.4000000000,-107.8083333000,1875.5999755859,1.8706410991,0.7898498535,16.9300781250,173.3167877197,0.5518081199,0.5212764740,4.1899819374,3.1759879589
2017-05-03,2017,5,3,38.4000000000,-107.8083333000,1875.5999755859,1.6491421877,1.1478515625,19.3980651855,298.3719177246,0.4614987984,0.0000000000,5.6274142265,4.4418821335
2017-05-04,2017,5,4,38.4000000000,-107.8083333000,1875.5999755859,1.1070790589,3.0598388672,24.9520507813,301.4342651367,0.4027366860,0.0000000000,5.9726428986,4.7796816826
2017-05-05,2017,5,5,38.4000000000,-107.8083333000,1875.5999755859,1.4071295209,6.8388610840,27.6010681152,299.3736572266,0.4916173156,0.0000000000,6.9544811249,5.3990821838
2017-05-06,2017,5,6,38.4000000000,-107.8083333000,1875.5999755859,3.1796501714,7.5628601074,25.9770751953,269.5244140625,0.5820348083,0.0000000000,8.9215679169,6.3160338402
2017-05-07,2017,5,7,38.4000000000,-107.8083333000,1875.5999755859,1.9087438943,5.6858459473,24.0540710449,292.1431274414,0.6872541317,0.3777493238,6.5894126892,5.1248941422
2017-05-08,2017,5,8,38.4000000000,-107.8083333000,1875.5999755859,1.8422097838,4.3758483887,23.0850769043,291.4001464844,0.6772680202,0.0000000000,6.2425169945,4.9020462036
2017-05-09,2017,5,9,38.4000000000,-107.8083333000,1875.5999755859,1.5205504700,3.3448425293,16.6710754395,241.7905273438,0.7300127413,4.2283267975,4.1194548607,3.4519174099
2017-05-10,2017,5,10,38.4000000000,-107.8083333000,1875.5999755859,1.0550646509,2.5978637695,16.8310791016,257.7123107910,0.6405175508,0.6383875608,4.0884613991,3.5221071243
2017-05-11,2017,5,11,38.4000000000,-107.8083333000,1875.5999755859,1.0576158637,4.1658569336,21.8630615234,301.3156738281,0.6678101975,0.0000000000,5.2118611336,4.4227361679
2017-05-12,2017,5,12,38.4000000000,-107.8083333000,1875.5999755859,2.7579329924,7.0208374023,25.4990783691,307.0173339844,0.6129351841,0.0000000000,8.4357423782,6.2015814781
2017-05-13,2017,5,13,38.4000000000,-107.8083333000,1875.5999755859,3.2789456955,8.7848449707,25.6960693359,306.6369323730,0.6333974350,0.0000000000,9.1835737228,6.6264295578
2017-05-14,2017,5,14,38.4000000000,-107.8083333000,1875.5999755859,2.4204362403,8.5878540039,23.5310607910,304.3568115234,0.5509584275,0.0000000000,7.7840018272,5.8293881416
2017-05-15,2017,5,15,38.4000000000,-107.8083333000,1875.5999755859,2.2319828148,6.3408447266,23.9210754395,302.6000671387,0.5492589620,0.0000000000,7.4800195694,5.6432933807
2017-05-16,2017,5,16,38.4000000000,-107.8083333000,1875.5999755859,1.8626629976,5.6058593750,17.6110778809,288.1946716309,0.5152203396,0.0000000000,5.6825098991,4.5005669594
2017-05-17,2017,5,17,38.4000000000,-107.8083333000,1875.5999755859,2.9343742385,-1.6331542969,11.6110778809,214.6340637207,0.5349172014,15.1064510345,3.7720448971,2.9223372936
2017-05-18,2017,5,18,38.4000000000,-107.8083333000,1875.5999755859,1.5616817660,-2.1901611328,8.3280578613,245.5057373047,0.4691670430,2.5332980156,3.1469001770,2.6941258907
2017-05-19,2017,5,19,38.4000000000,-107.8083333000,1875.5999755859,0.9739328205,-1.0711425781,11.5860534668,183.8975219727,0.4579192144,0.0000000000,2.9637644291,2.5094864368
2017-05-20,2017,5,20,38.4000000000,-107.8083333000,1875.5999755859,1.0007693715,-0.1981567383,16.1670776367,306.7210693359,0.4570137620,0.0000000000,4.5321741104,3.8937792778
2017-05-21,2017,5,21,38.4000000000,-107.8083333000,1875.5999755859,1.4926149885,1.7188354492,20.1320739746,306.5492553711,0.5016518173,0.4490725994,5.6915173531,4.5940408707
2017-05-22,2017,5,22,38.4000000000,-107.8083333000,1875.5999755859,2.2262528620,3.6078430176,19.9990783691,286.4817199707,0.6587052261,1.3621869087,5.9236059189,4.6412644386
2017-05-23,2017,5,23,38.4000000000,-107.8083333000,1875.5999755859,1.9824026408,3.5258422852,19.2130676270,310.6376342773,0.5007722387,0.0000000000,6.1835050583,4.8563203812
2017-05-24,2017,5,24,38.4000000000,-107.8083333000,1875.5999755859,2.4567249308,6.0278564453,26.8300720215,314.3298034668,0.5836489478,0.0000000000,8.5643892288,6.3481869698
2017-05-25,2017,5,25,38.4000000000,-107.8083333000,1875.5999755859,2.2756147683,7.0598388672,24.4030700684,269.7912597656,0.6304570121,0.0000000000,7.2569427490,5.4432291985
2017-05-26,2017,5,26,38.4000000000,-107.8083333000,1875.5999755859,2.7655703140,6.6128479004,24.4140563965,310.1905822754,0.5822827121,0.0000000000,8.2903242111,6.1330628395
2017-05-27,2017,5,27,38.4000000000,-107.8083333000,1875.5999755859,2.0276015399,2.0468383789,20.5160766602,294.4922485352,0.5503895286,0.0000000000,6.1574306488,4.7945723534
