Date,TMax,TMin,Precip,Snow,SDep,Rs,Wind,TDew,ASCEr,ASCEg
Units,C,C,mm/day,mm/day,mm,MJ/m2,m/s,C,mm/day,mm/day
1956-06-17,39.9299390882,19.929939088199998,0.242021501499,0,0,29.23849050476971,3.42,16.589458553199997,12.83465194949841,9.316298959577088
1956-06-18,36.019939088200005,17.7999390882,5.18732751546,0,0,28.789980039801936,3.42,14.459458553199998,11.488636862659927,8.40699177703864
1956-06-19,34.3899390882,17.819939088199998,2.0168458458200003,0,0,27.920361226041127,3.42,14.479458553199997,10.69896051141175,7.888369891307777
1956-06-20,35.519939088200005,19.9599390882,0.0,0,0,27.03551379977025,3.42,16.619458553199998,10.660739273894329,7.895688195691313
1956-06-21,36.5999390882,22.1499390882,0.0,0,0,25.947500520128248,3.42,18.8094585532,10.540831387576633,7.844048032205165
1956-06-22,37.159939088200005,20.569939088199998,0.0,0,0,27.636180406133956,3.42,17.229458553199997,11.301934003994564,8.335661635379534
1956-06-23,37.7099390882,18.429939088199998,0.379167019015,0,0,29.13939319128232,3.42,15.089458553199997,12.138647374939708,8.837501616402015
1956-06-24,36.589939088200005,16.7199390882,8.72890882073,0,0,29.51884500702936,3.42,13.3794585532,12.01961710001485,8.723219255938961
1956-06-25,35.5399390882,19.9199390882,3.79167019015,0,0,27.046997415912916,3.42,16.5794585532,10.675650450231997,7.90286738967875
1956-06-26,37.1199390882,21.6799390882,0.0968086005996,0,0,26.72421446336225,3.42,18.3394585532,10.947665974373423,8.11333153242653
1956-06-27,36.0499390882,21.6299390882,0.943883855846,0,0,25.91859664420421,3.42,18.2894585532,10.41058197740236,7.743515753983344
1956-06-28,37.1099390882,17.8499390882,0.40336916916500004,0,0,29.126318906103524,3.42,14.509458553199998,11.982287336109009,8.719864525703223
1956-06-29,33.8499390882,17.2899390882,0.0,0,0,27.867016176743668,3.42,13.9494585532,10.559240080686688,7.78024720523058
1956-06-30,38.8499390882,19.999939088199998,0.0,0,0,28.696334420048185,3.42,16.659458553199997,12.266187288829114,8.946178352108172
1956-07-01,39.900349079499996,24.3303490795,4.34543645362,0,0,26.59130221481619,2.62,20.0804344035,10.571030162933534,8.040505406285693
1956-07-02,38.2703490795,18.3903490795,2.24544519675,0,0,29.320505780929437,2.62,14.140434403500002,11.229568761602403,8.364830949022577
1956-07-03,34.9903490795,18.3603490795,0.363634849676,0,0,27.843011639550475,2.62,14.110434403500001,9.934309466655668,7.505413969365282
1956-07-04,36.5703490795,16.210349079500002,9.709050486339999,0,0,29.64023047714514,2.62,11.960434403500003,10.971263352311912,8.14735602776845
