Date,TMax,TMin,Prcp
1950-01-01,18.1071107329,0.957110732917,0.0
1950-01-02,19.2271107329,5.02711073292,0.0
1950-01-03,20.5871107329,3.86711073292,0.0
1950-01-04,8.14711073292,-13.6128892671,0.0
1950-01-05,-2.66288926708,-12.8028892671,0.0
1950-01-06,5.55711073292,-11.2028892671,0.0
1950-01-07,11.0171107329,-9.09288926708,0.0
1950-01-08,12.8071107329,-7.01288926708,0.378393882212
1950-01-09,14.2671107329,1.05711073292,0.171997219187
1950-01-10,13.8471107329,-1.86288926708,0.2751955507
1950-01-11,10.1371107329,-1.86288926708,0.261435773165
1950-01-12,12.6271107329,1.42711073292,3.90777681994
1950-01-13,15.0671107329,4.10711073292,1.11454198033
1950-01-14,15.7471107329,-2.32288926708,0.0
1950-01-15,15.5671107329,-2.37288926708,0.0
1950-01-16,12.8371107329,-5.40288926708,0.0
1950-01-17,18.3171107329,-2.40288926708,0.0
1950-01-18,20.3571107329,-6.48288926708,0.0
1950-01-19,4.41711073292,-7.41288926708,0.0
1950-01-20,8.69711073292,-6.46288926708,0.0
1950-01-21,16.4971107329,-3.86288926708,0.0
1950-01-22,21.5471107329,-2.51288926708,0.0
1950-01-23,19.9871107329,-1.95288926708,0.0
1950-01-24,23.4971107329,2.21711073292,0.0
1950-01-25,24.2871107329,-2.29288926708,0.0
1950-01-26,7.15711073292,-7.19288926708,0.0
1950-01-27,6.80711073292,-10.9228892671,0.0
1950-01-28,17.0071107329,-7.19288926708,0.0
1950-01-29,18.6671107329,-10.7928892671,0.0
1950-01-30,0.447110732917,-8.65288926708,0.0
1950-01-31,0.137110732917,-7.81288926708,0.0
1950-02-01,2.15496964753,-6.68503035247,0.0
1950-02-02,7.19496964753,-6.30503035247,0.0
1950-02-03,8.47496964753,-6.18503035247,0.0
1950-02-04,13.6449696475,-3.61503035247,0.0
1950-02-05,19.8549696475,1.38496964753,0.0
1950-02-06,23.7749696475,3.58496964753,0.0
1950-02-07,27.7449696475,3.40496964753,0.0
1950-02-08,23.0049696475,2.71496964753,0.0
1950-02-09,15.0649696475,-2.12503035247,0.0
1950-02-10,17.8549696475,-1.06503035247,6.92515993139
1950-02-11,18.2949696475,1.39496964753,21.9550400023
1950-02-12,11.2649696475,5.52496964753,18.092931579
1950-02-13,8.06496964753,-1.17503035247,3.80503292934
1950-02-14,4.58496964753,-3.71503035247,0.0
1950-02-15,13.6949696475,-2.36503035247,0.0
1950-02-16,19.1749696475,-1.01503035247,0.0
1950-02-17,22.0349696475,0.344969647526,0.0
1950-02-18,21.5049696475,1.83496964753,0.0
1950-02-19,13.7149696475,-2.98503035247,0.0
1950-02-20,18.3349696475,-1.57503035247,0.0
1950-02-21,20.8049696475,3.64496964753,0.0
1950-02-22,17.8149696475,-3.53503035247,0.0
1950-02-23,17.4549696475,-2.61503035247,0.0
1950-02-24,24.1949696475,-0.0250303524742,0.0
1950-02-25,20.9049696475,1.22496964753,0.0
1950-02-26,22.4249696475,2.47496964753,0.361478128287
1950-02-27,19.4749696475,3.74496964753,0.14268873485
1950-02-28,22.9849696475,5.19496964753,0.0
1950-03-01,14.100443702,-1.19955629798,0.0
1950-03-02,10.640443702,-0.999556297979,0.0
1950-03-03,9.41044370202,-2.08955629798,0.0
1950-03-04,18.280443702,-1.90955629798,0.0
1950-03-05,21.210443702,2.07044370202,0.0
1950-03-06,23.600443702,2.62044370202,0.0
1950-03-07,24.340443702,3.94044370202,0.0
1950-03-08,12.730443702,-3.17955629798,0.0
1950-03-09,14.700443702,-2.89955629798,0.0
1950-03-10,22.880443702,2.23044370202,0.0
1950-03-11,23.760443702,2.27044370202,0.0
1950-03-12,5.93044370202,-7.39955629798,0.0
1950-03-13,3.96044370202,-10.109556298,0.0
