Date,TMax,TMin,Prcp
1950-01-01,16.1570462766,4.46704627658,0.0
1950-01-02,17.2670462766,4.47704627658,0.0
1950-01-03,23.3470462766,12.7470462766,0.0
1950-01-04,16.6370462766,-13.2829537234,0.0
1950-01-05,-4.95295372342,-13.2729537234,0.0
1950-01-06,4.71704627658,-11.0629537234,0.0
1950-01-07,9.54704627658,-9.94295372342,0.0
1950-01-08,12.2470462766,-9.38295372342,0.0
1950-01-09,13.3570462766,-0.522953723418,0.0
1950-01-10,16.1370462766,-0.512953723418,0.0
1950-01-11,12.2470462766,-2.72295372342,0.300883267359
1950-01-12,8.38704627658,-1.60295372342,5.61335345666
1950-01-13,15.6070462766,5.60704627658,2.30363751572
1950-01-14,15.5970462766,-2.74295372342,0.0
1950-01-15,16.6970462766,-3.83295372342,0.0
1950-01-16,12.2870462766,-5.49295372342,0.0
1950-01-17,21.1070462766,-5.48295372342,0.0
1950-01-18,25.5870462766,-7.18295372342,0.0
1950-01-19,3.41704627658,-7.17295372342,0.0
1950-01-20,4.48704627658,-7.16295372342,0.0
1950-01-21,13.3670462766,-3.28295372342,0.0
1950-01-22,17.8270462766,-3.26295372342,0.0
1950-01-23,21.1270462766,-1.05295372342,0.0
1950-01-24,14.5170462766,-0.502953723418,0.0
1950-01-25,28.9170462766,-1.07295372342,0.0
1950-01-26,6.68704627658,-7.18295372342,0.0
1950-01-27,3.94704627658,-10.5029537234,0.0
1950-01-28,11.1670462766,-10.4829537234,0.0
1950-01-29,23.3370462766,-9.39295372342,0.0
1950-01-30,1.13704627658,-10.5129537234,0.0
1950-01-31,2.23704627658,-6.62295372342,0.0
1950-02-01,-1.06620242412,-6.66620242412,0.0
1950-02-02,7.77379757588,-6.09620242412,0.0
1950-02-03,5.58379757588,-7.75620242412,0.0
1950-02-04,11.6837975759,-7.71620242412,0.0
1950-02-05,17.7937975759,1.69379757588,0.0
1950-02-06,21.1337975759,6.66379757588,0.0
1950-02-07,28.8837975759,2.78379757588,0.0
