Date,TMax,TMin,Prcp
1950-01-01,17.1330979709,6.85309797085,0.0
1950-01-02,16.9730979709,7.00309797085,0.0
1950-01-03,22.0930979709,11.9030979709,1.38540081896
1950-01-04,15.9330979709,-12.2069020291,0.482324729565
1950-01-05,-6.48690202915,-12.6069020291,0.0
1950-01-06,-1.81690202915,-10.5169020291,0.0
1950-01-07,6.86309797085,-7.22690202915,0.0
1950-01-08,10.6130979709,-6.55690202915,0.0
1950-01-09,12.3430979709,-3.50690202915,0.0
1950-01-10,14.4430979709,-0.0269020291467,0.0
1950-01-11,12.1730979709,-0.606902029147,0.0
1950-01-12,10.2430979709,0.843097970853,8.7434185019
1950-01-13,17.7830979709,7.03309797085,3.81754892336
1950-01-14,16.1430979709,-1.48690202915,0.0
1950-01-15,16.0830979709,-0.946902029147,0.0
1950-01-16,13.9330979709,-4.35690202915,0.0
1950-01-17,10.1930979709,-3.98690202915,0.0
1950-01-18,23.9030979709,-6.59690202915,0.0
1950-01-19,0.723097970853,-6.58690202915,0.0
1950-01-20,4.09309797085,-5.90690202915,0.0
1950-01-21,10.3030979709,-2.56690202915,0.0
1950-01-22,18.4830979709,0.713097970853,0.0
1950-01-23,17.7530979709,2.29309797085,0.0
1950-01-24,12.9930979709,1.83309797085,0.0
1950-01-25,28.5830979709,1.09309797085,0.0
1950-01-26,3.56309797085,-7.25690202915,0.0
1950-01-27,2.44309797085,-10.5569020291,0.0
1950-01-28,9.36309797085,-7.15690202915,0.0
1950-01-29,21.5930979709,-7.88690202915,0.0
1950-01-30,0.133097970853,-9.19690202915,0.0
1950-01-31,0.993097970853,-6.02690202915,0.0
1950-02-01,6.34812316506,-6.57187683494,0.0
1950-02-02,5.11812316506,-3.97187683494,0.0
1950-02-03,10.8881231651,-4.05187683494,0.0
1950-02-04,13.7381231651,2.39812316506,0.0
1950-02-05,20.6081231651,6.14812316506,0.0
1950-02-06,25.5881231651,5.87812316506,0.0
1950-02-07,26.0981231651,3.47812316506,0.0
