Date,TMax,TMin,Prcp
1950-01-01,15.5830814242,-1.55691857584,0.0
1950-01-02,20.3330814242,3.57308142416,0.0
1950-01-03,18.2030814242,-5.60691857584,0.0
1950-01-04,-0.266918575844,-16.3369185758,0.0
1950-01-05,-1.83691857584,-15.2669185758,0.0
1950-01-06,4.32308142416,-13.2269185758,0.0
1950-01-07,9.43308142416,-10.2669185758,0.0
1950-01-08,12.2930814242,-7.02691857584,0.0
1950-01-09,15.7330814242,1.24308142416,0.0
1950-01-10,12.5930814242,-6.17691857584,0.0
1950-01-11,8.67308142416,-4.38691857584,0.0319927876483
1950-01-12,12.8430814242,1.82308142416,0.0780624018617
1950-01-13,13.1730814242,0.883081424156,0.00307130761423
1950-01-14,14.9430814242,-5.00691857584,0.0
1950-01-15,14.1230814242,-3.55691857584,0.0
1950-01-16,9.87308142416,-8.51691857584,0.0
1950-01-17,16.8530814242,-4.00691857584,0.0
1950-01-18,15.2230814242,-9.11691857584,0.0
1950-01-19,3.04308142416,-9.26691857584,0.0
1950-01-20,10.5730814242,-7.53691857584,0.0
1950-01-21,17.5830814242,-4.23691857584,0.0
1950-01-22,23.8930814242,-1.96691857584,0.0
1950-01-23,20.0730814242,-1.41691857584,0.0
1950-01-24,24.1730814242,1.46308142416,0.0
1950-01-25,21.2730814242,-5.53691857584,0.0
1950-01-26,7.71308142416,-10.0569185758,0.0
1950-01-27,8.73308142416,-12.5369185758,0.0
1950-01-28,19.4730814242,-4.73691857584,0.0
1950-01-29,17.1030814242,-13.1669185758,0.0
1950-01-30,-1.60691857584,-10.3769185758,0.0
1950-01-31,0.0330814241559,-10.4969185758,0.0
1950-02-01,3.97716478094,-9.89283521906,0.0
1950-02-02,6.18716478094,-8.61283521906,0.0
1950-02-03,8.02716478094,-6.88283521906,0.0
1950-02-04,13.5271647809,-4.21283521906,0.0
1950-02-05,20.6771647809,-0.792835219055,0.0
1950-02-06,24.1571647809,3.38716478094,0.0
1950-02-07,26.0171647809,1.88716478094,0.0
1950-02-08,19.3971647809,1.03716478094,0.0
1950-02-09,13.7071647809,-4.84283521906,0.0
1950-02-10,16.0671647809,-2.59283521906,1.0914648181
1950-02-11,15.2371647809,2.21716478094,3.67005045087
1950-02-12,10.8971647809,2.99716478094,2.7491270106
1950-02-13,4.24716478094,-3.50283521906,0.102324826697
1950-02-14,4.94716478094,-6.05283521906,0.0
1950-02-15,13.6471647809,-4.01283521906,0.0
1950-02-16,18.7571647809,-3.20283521906,0.0
1950-02-17,22.1571647809,-0.00283521905539,0.0
1950-02-18,19.3671647809,0.697164780945,0.0
1950-02-19,13.8471647809,-4.27283521906,0.0
1950-02-20,19.4171647809,1.23716478094,0.0
1950-02-21,19.9471647809,2.42716478094,0.0
1950-02-22,14.5771647809,-6.32283521906,0.0
1950-02-23,19.2371647809,-3.34283521906,0.0
